commit_hash,contains_bug,la,ns,ent,nrev,tcmt,hcmt,app,rexp,oexp,rrexp,orexp,asexp,rsexp,osexp,NAME NAME OP,NAME OP NAME,OP NEWLINE NAME,OP NAME OP,NAME OP OP,OP OP NEWLINE,NAME OP NL,OP NL NAME,NL NAME OP,NAME OP STRING,NEWLINE NAME NAME,OP OP NAME,OP STRING OP,STRING OP OP,OP STRING NL,STRING NL STRING,OP NL OP,NL OP STRING
c3639847011566f39a7bd08e29bab4a72847a333,1,19,1,0.90775566,1,9,5,4,2228,2406,2152,2330,1542,1950,2111,6,37,11,39,5,6,4,2,3,2,6,0,3,1,0,0,1,1
5b21ba723a4fe8076022dcafef0a55de3a99b35e,1,125,1,0.844242848,6,29,13,5,1443,2346,1397,2283,1303,1241,2064,14,152,55,190,41,26,17,9,19,33,13,15,89,19,3,7,12,10
43e76efcc5f86de7ec43c4524ff45f6986ed0680,1,27,1,0.881887411,3,16,6,3,434,517,424,507,404,372,445,11,38,17,35,11,10,2,3,4,8,7,2,14,7,0,0,0,0
75ca60f619c953df1d95ff2eab7de78f7d5aebe8,1,2795,1,0.736521282,5,22,4,2,305,308,305,308,40,211,213,0,6,3,6,1,3,2,4,4,4,0,0,15,5,3,3,11,0
fbf50ad8cba857b62ecb24fccf778175db5b5534,1,104,1,0.0,7,31,7,2,383,384,379,380,19,357,358,41,124,64,147,48,38,4,25,26,51,31,9,80,53,0,0,6,4
eb474882d29c3266adf91dd00f02ce3c00c21271,1,4,1,0.863120569,2,12,4,2,238,432,234,428,328,217,396,2,9,3,9,0,1,0,0,0,1,2,0,2,1,0,0,0,0
0e5542ac4c24472b793d7b0cf8bbb223fd99b031,0,1,1,0.0,1,4,1,1,80,1000,80,891,461,67,470,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3c54e058d1d0e509591f94600e425f96defd338f,0,22,1,0.0,3,17,5,2,824,1509,781,1379,463,217,490,5,32,9,32,4,3,0,0,0,3,6,4,3,3,0,0,0,0
40fcbcb8852cad03eec345106772292fa08b25dc,1,164,1,0.673621724,3,15,3,2,1167,1175,1117,1125,10,984,990,30,186,83,233,36,34,9,9,14,50,25,13,106,26,3,5,9,8
78eb1a0d53f099e42e1ffb370da8561a0c5d35bb,1,5,1,0.755927929,2,9,3,2,392,505,388,493,216,366,441,4,12,4,12,4,4,0,0,0,0,3,0,0,0,0,0,0,0
764add8bb11e2605802911bc51e3aa744787e719,1,111,1,0.557452148,3,12,4,2,480,482,472,474,23,421,423,2,92,6,145,19,6,13,45,46,73,1,17,73,72,25,28,17,17
32b1027815acc52ba2a112f65b2322164a3c781b,0,13,1,0.0,1,9,2,2,960,1423,937,1399,546,918,1322,10,69,25,75,10,6,8,10,13,7,7,7,4,5,3,3,0,0
681d7d3be4d68868814846f70f46cfa7c7b6e675,1,43,1,0.820649022,5,32,15,5,504,605,490,591,431,381,469,16,60,25,58,7,9,8,7,7,12,12,3,17,12,1,2,0,0
73161b06b038293dc680e8af5a37d059b67e8a82,0,19,1,0.713741282,4,38,20,3,397,408,397,408,63,368,375,7,24,10,24,4,5,4,4,4,4,7,0,1,1,3,3,0,0
dcff5ff51661254532308bde65bfa889d284eebf,0,3,1,0.0,5,39,22,5,367,398,355,384,0,21,21,3,3,2,4,3,1,0,0,0,1,0,2,2,0,0,0,0,0
d0e930bd9f1bddf6223635fdc463b2176cc39690,1,19,1,0.697730922,5,26,14,7,931,940,895,904,17,854,863,4,26,8,27,4,6,0,0,0,2,3,2,2,2,0,0,0,0
a607f0a232d0f1567e6e12b4aa52515e60b9c329,1,100,1,0.88580024,2,11,5,3,416,417,416,417,27,381,382,0,113,59,149,23,44,4,4,4,55,0,29,36,55,23,27,0,0
2e043a5a785b452f8f7fcb104b12c0746ca4a513,0,2,1,0.0,2,15,7,3,202,419,202,419,355,186,383,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02797aab3c78961c0cf100df4367df61654bedc1,1,21,1,0.886859507,2,8,2,2,1483,1854,1393,1764,14,1231,1241,4,34,9,42,16,2,5,9,9,0,3,10,0,0,0,0,0,0
babe698caf195be6c0f8d4a61dc967007aaedac7,1,43,1,0.850122004,3,18,5,2,420,421,420,421,1,385,386,17,136,44,141,29,18,6,6,6,9,14,10,13,6,0,0,2,0
095759640dd48e2ea470dc160726a3a8501800a1,0,52,1,0.930586129,6,28,8,2,889,940,831,882,81,728,778,18,89,34,96,33,17,5,4,4,11,8,20,14,9,0,0,0,0
1b1cd1e6b8a84682f4d40b104f9c87a2f7ff9e1e,1,372,1,0.684016531,1,12,7,6,1267,1918,1197,1805,869,1169,1663,57,270,78,276,74,51,7,5,12,11,54,10,7,1,13,28,12,7
617c92b0b56cac51b3110443c1ff29b951e812d7,1,503,1,0.730464544,2,11,5,2,1724,1742,1692,1710,36,1608,1626,39,205,74,218,38,36,12,17,18,27,37,14,27,14,3,3,0,0
c846477f4bf9a615b251b0038163fe1a5d088880,0,504,1,0.609383472,47,192,106,3,1557,1558,1524,1525,5,1450,1451,5,8,2,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0
faf8dceb639c1c70ef2b3277cfb0a2e370706f45,1,61,1,0.995148096,14,99,38,3,930,934,871,875,6,769,773,12,82,34,84,26,17,1,3,3,9,11,9,8,5,2,2,1,0
961d615ce63002d99cd31d03c8c97228d9e453d3,1,296,1,0.865642353,34,150,53,3,1190,1214,1121,1145,29,1003,1021,46,568,128,597,141,74,13,20,48,13,46,48,11,3,0,0,0,0
74a8601916ca1cfd1e6c1778c607614f916b728d,0,31,1,0.0,3,19,5,2,1017,1101,889,968,185,487,493,24,91,23,77,9,9,2,2,2,0,15,0,0,0,0,0,0,0
37d42caeab3a9e040291afecb5238b28028f566e,0,213,1,0.850161922,9,52,19,2,1536,1541,1464,1469,17,1335,1340,42,249,93,267,44,40,16,21,22,34,45,18,55,23,1,1,4,1
36df7fa38cbd0c991c8df2f9f6c8220e2b164394,0,12,1,0.789690082,1,10,4,3,813,821,806,814,11,767,775,10,25,5,20,6,2,0,0,0,0,3,4,0,0,0,0,0,0
82b55c97d10a55e6a825261397816f6a7ad00fd7,1,6,1,0.650022422,2,10,5,1,284,351,282,349,89,248,313,0,24,5,26,1,2,0,0,0,4,0,2,4,2,0,0,0,0
3f513aa1e408f762867d9cd7c64ffde68f960437,1,104,1,0.776984467,18,87,27,5,1666,1720,1626,1680,90,1453,1504,30,174,64,193,33,29,13,19,19,29,32,9,39,10,0,0,1,1
c215b5ec79516111456dfc2a63fa0facf5946ab0,0,144,1,0.611551695,12,48,11,3,1237,1301,1198,1262,98,1125,1188,19,371,87,380,23,11,11,47,48,30,9,21,32,3,0,0,0,0
767859ddb947f281c4ada930ccc21cc6f0ba6806,1,110,2,0.83787342,8,42,20,5,525,595,508,578,372,458,515,10,81,39,93,30,16,0,1,1,14,8,10,22,3,0,0,0,0
d597993a07eff1b8b88b11e7dc44edaf177067b8,0,30,1,0.849895308,12,45,12,3,1238,1302,1199,1263,99,1126,1189,8,40,19,48,8,11,0,1,2,12,7,0,16,5,0,0,0,0
351745d3d359fe6ba24cf7dd2283c6fdc670ec57,1,17,1,0.0,2,13,6,4,888,889,886,887,2,815,816,5,45,12,51,8,6,4,4,4,5,4,4,5,2,0,0,0,0
412a5c8b03523bf35eaa07d4616f1b823273ea80,1,12,1,0.0,3,14,4,2,434,508,434,507,68,399,407,6,11,4,10,3,2,5,6,5,1,3,1,0,1,1,1,0,0
b5e60b7e78d3a5c4d82fe2808d60cd3759053d10,0,46,1,0.834141205,9,31,7,2,674,746,626,690,11,132,140,15,83,35,91,34,22,0,0,0,3,22,12,3,0,0,0,0,0
fa16f2b68603be04cb5f4e915625181ac6c119eb,1,16,1,0.845350937,1,7,3,3,1202,1529,1154,1432,90,1093,1155,3,29,13,33,6,6,0,2,2,6,2,2,6,2,0,0,0,0
2331d3336a6adf4fc13a3b187e91a5d1b1f7c723,1,51,1,0.704634348,2,14,7,3,330,331,330,331,0,239,239,14,91,29,100,15,14,18,18,25,18,11,2,37,10,0,0,2,2
01c6bcd9e436831d130964c1d7e5d5922bf5ecea,1,26,1,0.842088782,5,17,4,2,1093,1093,944,944,1,494,494,4,25,9,25,2,3,5,6,6,4,6,0,2,2,3,5,0,0
922aefc0bbdccabb89cd932270c53bdd379061d1,1,28,1,0.678907948,3,18,12,8,1270,1373,1192,1295,388,402,491,20,42,26,43,20,20,0,0,0,2,20,1,1,1,1,1,0,0
53a787d258fe26cfd24578f6c84d28eb4b90648f,0,9,1,0.811278124,1,5,2,2,228,284,228,284,84,204,252,2,27,6,27,3,2,0,0,0,0,2,1,0,0,0,0,0,0
ce85c38158057710d88c9416bdba7685d3288582,0,18,1,0.992991019,2,7,2,2,679,811,631,761,14,134,141,11,19,0,8,0,0,0,0,0,0,17,0,0,0,0,0,0,0
fa650b4d8756cd5411c5861b396d16a9ebd310df,1,4,1,1.0,3,28,17,6,1703,1877,1582,1756,17,1140,1146,0,0,1,0,2,2,0,2,2,2,0,0,6,4,0,0,0,0
b5ea60252f3421beb1bf1d82ca95757d383058f5,1,6,1,0.965633607,2,18,9,4,478,637,461,620,389,382,523,3,7,4,6,0,1,0,0,0,2,2,0,3,1,0,0,0,0
65c989433b8d81c7e070e1e5977536956cb7175c,0,13,1,1.0,4,27,13,4,408,567,404,563,397,312,452,5,35,11,36,3,4,0,0,0,4,3,1,5,3,0,0,0,0
a2b9bed75d9dd02562bc611cebdcc4744d61603a,1,1,2,0.0,4,25,12,1,1000,1004,851,854,1,492,493,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9f1b8228c93571552de4df73d1827dcd21498256,1,18,1,0.973744214,3,13,3,2,1654,1748,1569,1663,195,1415,1503,7,51,14,52,7,8,0,0,0,6,7,0,7,2,0,0,0,0
c4004b6d97e995a8375affbb70cc5884da5214bc,1,36,1,0.995727452,8,37,13,3,513,547,504,531,1,466,466,5,39,8,41,11,6,6,9,10,7,3,2,13,6,0,0,3,3
c7221d046008f6bc980b6cb97f868e9ef8655070,0,25,1,0.396627773,3,12,5,4,1752,1880,1663,1791,226,1506,1628,0,6,0,19,2,2,3,6,6,15,0,0,29,27,0,0,1,0
f863697be1cf1abc49805f1345b81f49ba4556b4,0,3,1,0.811278124,5,26,4,3,1225,1306,1225,1306,112,783,861,1,3,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37bfdd3b38b2d2c2f088f67e7bcc2f26c6e01c1c,1,36,2,0.639897453,8,38,13,5,2039,2126,1932,2019,231,1855,1936,46,29,7,18,6,5,0,0,2,23,14,2,3,2,1,1,0,0
43f8697696a2d370d5b5f0594f948024aea55fda,0,35,1,0.940451519,3,15,6,2,689,761,632,694,13,136,144,23,214,58,216,28,16,1,0,4,32,14,13,27,8,0,0,0,0
c3706fa2909bee2060dbbcc5045d64691fe6fdef,0,15,1,0.883037441,2,15,9,7,686,740,663,717,402,520,555,5,17,7,18,2,3,1,4,4,9,3,1,10,5,0,0,0,0
be3b5dcd6ddaae809ef1b1e18bf47703deaf74a8,1,54,1,0.918715084,2,12,4,2,294,549,280,535,403,267,494,6,74,17,74,20,16,2,22,22,17,3,1,13,7,4,4,0,0
e0e5101b876f7754e13d7bd8e045438f0c966af2,1,4,1,0.0,3,12,6,3,256,375,256,375,154,227,334,2,8,3,8,2,2,0,0,0,0,2,0,0,0,0,0,0,0
3aecb35d6859f17553b0241e71c137bc933aca37,1,16,1,0.088072259,1,5,2,2,404,508,389,493,165,349,437,5,35,12,38,4,5,0,3,3,4,5,0,7,1,0,0,0,0
26332dcbd8c25fb581c27ced1eb175bcd209c1fa,1,116,1,0.641964516,24,104,34,2,468,514,468,514,95,425,465,39,156,70,204,50,40,11,19,18,68,25,23,102,53,0,0,3,0
b8fca650b41e894d057a10970c6eec412716ff57,0,33,1,0.789749254,9,34,3,2,360,434,360,434,0,262,262,10,50,15,49,13,6,4,7,8,4,6,3,4,1,0,0,0,0
fad36d8ef79e52d8bf67c89bde876911990abf8f,1,246,1,0.967524037,6,36,13,1,1004,1091,850,930,61,485,499,16,125,53,133,42,31,16,20,24,10,14,11,12,3,0,0,0,0
5731852f91c32fe09db541888d3fee9e3139fc43,0,86,1,0.890055785,5,14,3,2,827,1304,820,1232,547,751,1212,17,170,70,176,20,21,2,3,4,18,19,3,25,8,0,0,0,0
cf97f6f1aa417af7399dc82e3b0ce0cf6ee16dc7,0,1,1,0.0,1,5,1,1,312,729,289,675,82,193,260,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0
f51a285c205e7b2b0e34b198b3d2fc7b035646dc,1,25,1,0.989587521,1,7,3,3,1292,2367,1231,2256,1365,1171,2156,6,47,13,50,9,6,5,4,5,5,3,3,6,1,0,0,0,0
b7d70e08de24695da13b6af17b68a994646b5a6b,1,106,1,0.999986938,1,8,3,2,846,1326,838,1252,555,770,1234,5,329,44,344,14,4,65,81,82,41,5,12,37,25,0,0,2,0
9dd553e12a07a6f5a8616f188f543be3d788cd01,1,40,1,0.817260793,6,29,17,3,283,539,283,539,417,263,488,13,62,22,70,7,6,1,7,11,23,10,10,24,16,0,0,0,0
d5526d6cc5f0ad6c724a21468661d5d6d9654cd2,0,5,1,0.0,1,6,3,3,393,629,383,619,419,297,505,0,12,4,15,1,1,0,0,0,4,0,1,5,2,0,0,0,0
1ff3afc67f97ff28c6ca1c3884a90b97ee1cf9dd,0,94,1,0.992158662,2,7,2,2,1356,1799,1259,1702,26,1164,1181,13,83,61,130,47,22,9,7,7,34,13,15,57,24,2,2,7,0
d60f6efd7f70efba1ccd007d55b1fa740fb98c76,1,6,1,0.954434003,1,5,2,2,513,955,513,920,6,464,464,0,7,1,7,1,2,0,4,4,5,0,0,7,2,0,0,0,0
6c20e11491d91610cd1f6301f9c29cbb4dba5ac9,1,222,1,0.531340014,9,40,12,4,311,311,311,311,0,270,270,30,428,119,490,69,46,47,31,32,55,21,30,73,30,0,0,2,2
f0539d49271df76222740f76d1b51188ee51a1c3,1,52,1,0.987123437,2,11,5,3,1723,1936,1660,1863,304,1615,1812,9,40,15,50,18,9,3,10,9,8,6,7,28,13,0,4,0,0
3a92a9efe90f7b186653d89b45d5468fc0b0543f,0,46,1,0.447499255,5,25,8,3,2412,2427,2252,2267,27,2137,2152,15,76,26,88,23,15,11,10,11,9,11,7,12,3,0,0,0,0
796716d4cc51f35a734aa1f9d70ea567c37b5a79,1,59,1,0.928362072,6,28,7,2,1376,1379,1275,1278,7,1184,1187,6,77,26,89,13,13,9,11,15,26,6,5,29,18,1,1,3,2
d8b0f10ec7a5e0726d1b09e84e6cc388d957ba03,1,0,1,0.0,2,13,7,2,550,594,540,584,2,499,499,54,302,108,322,75,54,43,53,56,45,41,15,45,11,1,1,0,0
86eef047df8ac616dd58492ad41dc2f77ef5452c,1,83,2,0.787492668,14,48,20,2,285,285,278,278,1,262,262,5,22,4,18,6,5,0,0,1,0,4,0,2,0,0,0,0,0
e38e0580ed91cbb41683ca5386bc65ccbc1999c2,1,1,1,0.0,1,7,4,4,520,566,520,566,35,465,478,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
052859fbdb10f7f796512ef4f9a3d6e87fd3f87f,1,405,1,0.855657212,16,123,50,6,1152,1155,1143,1146,0,987,987,79,308,163,337,77,64,21,19,30,81,69,25,135,40,8,7,5,0
485e4bdb921c5e2b53af2886c53f4c93b8bf3be8,1,9,1,0.724834092,4,19,7,3,1434,1439,1328,1333,5,1231,1235,1,22,4,24,1,1,4,4,4,2,1,0,3,0,0,0,0,0
79efac44b408dc37cb932c3f68dd231700d02d91,0,88,1,0.552215808,1,12,2,2,1096,1809,901,1567,69,504,523,4,60,15,67,12,12,12,45,48,49,2,8,52,13,10,11,0,0
db319b1fc19962eb64b1724db2ef3048cae61769,1,109,1,0.721815215,8,39,18,15,2643,3133,2406,2855,49,279,286,12,83,11,97,26,17,21,60,58,44,7,16,35,15,11,18,0,0
656052036374086f785f02bf288d23af14ab2ab5,1,7,1,0.99107606,2,15,4,3,1447,1492,1337,1382,85,1249,1289,1,15,6,15,4,3,0,0,0,3,1,0,4,1,0,0,0,0
194b23c422b4120db8a9c2e16d2371fc31092a6b,0,70,1,0.807331327,6,30,8,4,1440,1530,1348,1438,124,776,862,20,125,41,129,20,15,10,13,13,5,21,4,10,6,0,0,1,0
beb9292eb13f357d9ff321f1eb7e6a49e7704d14,1,16,1,0.0,5,27,12,4,1106,1106,1097,1097,1,1021,1021,2,20,5,20,2,2,1,1,1,2,1,1,3,1,0,0,0,0
aa3686a86f903c3b87ea73f1784117c36b2ed6fa,1,6,1,0.0,1,9,4,3,1358,1358,1305,1305,0,1131,1131,2,4,4,7,5,2,0,0,0,1,1,1,9,0,0,0,0,0
db44e8e0bf1005d946de86be7542aa1bf7d122f1,1,981,2,0.747905484,9,49,21,2,552,552,552,552,0,505,505,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1
66b7faeb7e6d5d2d1c4f767541796067c0bb60c7,1,11,1,0.0,3,11,3,2,304,304,298,298,3,275,275,2,21,8,24,4,4,0,0,0,7,1,0,7,0,0,0,0,0
2f663ff9a0c3533dc350e26b439cc26123fd56df,1,863,3,0.471378609,13,43,11,2,231,258,216,240,87,225,252,15,30,12,28,8,4,0,0,0,0,13,4,0,0,0,0,0,0
c19e187108823f01f7e93f227e43886303c869c0,1,1,1,0.0,2,13,7,6,1065,1332,987,1242,329,948,1188,0,2,0,3,0,0,0,0,1,1,0,1,1,1,0,0,0,0
c45e435d1fb3e8f1d397ee331b9aa1947fe9b2b7,1,132,2,0.829856,2,12,4,3,250,270,232,252,60,245,265,39,279,87,295,21,22,1,2,2,31,38,5,52,11,0,0,2,2
2e403b2e05176aa9e642b5a8dfc04221984e9b6f,0,177,1,0.844927745,5,22,6,2,1442,1454,1326,1338,35,1246,1258,3,16,5,19,7,5,0,0,0,1,2,2,1,0,0,0,0,0
0756cf10252df868c6470771cbc9c7aeb081c062,0,52,1,0.922734621,5,33,20,7,2193,2279,1931,2013,130,538,577,8,106,36,109,19,15,5,7,7,5,10,3,5,1,0,0,0,0
045e1190f23616e266e5b054b7b192e61e37d659,0,63,1,0.973024729,5,19,4,3,1026,1254,925,1120,296,902,1098,12,60,28,71,16,13,13,13,13,12,9,3,27,6,0,0,2,2
8499d50259d7f7c01de6dad08b660afa5544af4d,1,523,1,0.0,12,67,25,3,585,585,585,585,1,521,521,101,623,283,663,187,154,34,28,28,134,99,19,228,95,1,36,1,1
1b5409341099c869607d02e874d0476b4c959c42,0,0,1,0.0,1,6,2,2,939,954,839,851,21,254,269,0,8,0,8,0,0,2,2,2,0,0,0,0,0,0,0,0,0
35cb218adb9a370fa1013b6ef2593e9ef081461e,1,22,1,0.719216168,3,25,15,3,373,373,361,361,2,334,334,7,39,13,45,11,9,0,1,4,8,5,2,14,6,0,0,0,0
b216ed51914986087ea7dee57bc29904fda001a0,0,13,1,0.0,4,16,8,3,2277,2286,2100,2109,41,2059,2068,3,6,6,9,5,1,1,3,3,4,1,1,8,2,1,1,1,0
8485129704f1611d13a16b7c43ab1bac46d66606,0,53,1,0.911424426,4,16,5,3,1247,1405,1149,1304,49,1156,1189,57,17,52,17,0,6,0,0,0,10,35,0,12,6,0,0,0,0
24ef12027c7b6e1e2f55275bed18ceac725e27a5,1,228,3,0.746836272,7,42,18,2,102,159,98,155,62,96,153,8,32,9,34,3,1,3,2,3,3,8,4,4,2,0,0,1,0
cb272bbfc9fd837652b65c39fb2505074612df95,0,72,1,0.399754541,1,9,3,2,1126,1129,912,914,7,523,526,14,109,39,111,13,12,4,5,9,24,8,5,30,9,0,0,1,0
7d5095c12297bf44ecb38d4ef589df746c86cc37,0,260,3,0.653933327,7,61,16,2,163,163,163,163,0,159,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0f60b08483ccc24520030c23b92459776af8503d,1,517,1,0.601214734,17,90,34,2,573,573,573,573,0,524,524,5,17,8,19,8,5,2,3,3,1,5,2,1,0,0,0,0,0
9518b9d63bf4c300afe6c38ecf54ed7e899fe909,1,130,1,0.616010077,6,31,6,2,1130,1151,908,929,96,526,538,39,265,83,272,60,42,21,25,23,8,37,9,9,3,0,0,4,0
702fdf2fc1acc32b5ccd9e0830e574c42770ab5d,1,69,1,0.901116967,1,6,2,2,1407,1407,1256,1256,2,1220,1220,24,159,49,167,21,24,8,9,9,21,22,4,28,12,0,0,0,0
987b1a35cdb3631ab759b5ee6b63ad6ecb8e1753,1,113,2,0.634325648,11,57,19,2,543,548,543,548,55,494,499,27,214,75,252,53,44,14,23,23,37,25,6,49,24,1,1,0,0
5542c012f80696fbb60c3604491ac705f76eb656,0,23,1,0.0,3,15,5,3,418,785,417,784,6,311,311,6,30,14,32,3,3,5,5,6,3,6,0,3,0,0,0,1,0
8789704221d23b4a713727cad79939f69d2ab02a,1,273,3,0.775295341,4,23,6,2,328,339,328,339,3,301,301,78,376,124,404,86,63,7,12,10,30,72,38,32,19,1,2,0,0
2c93d73e8f051bf0e07257e6ba42d85c2eded652,1,217,1,0.889284596,10,55,18,3,432,433,420,421,1,395,396,7,15,8,14,3,4,1,1,1,1,5,0,1,1,0,0,0,0
31cae6ac4025b408e5a8117f526ebb36be8dfc06,0,4,1,0.0,2,12,5,3,1003,1074,893,964,2,299,299,1,7,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0
bfa9d88f432f20cf4a4d85a4050e4f94dc874457,1,1,1,0.0,3,26,15,7,770,771,748,749,471,654,654,1,8,2,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0
06b26a8ab82fa4584f8bc0a217296f7b7510d0a4,1,635,1,0.59233366,8,41,11,3,398,400,396,398,20,299,299,3,6,5,6,3,3,0,0,0,3,2,0,3,0,0,0,0,0
59aaf1dff97aa25a71d317300b8255f4c59391a9,1,676,1,0.595894837,15,76,28,2,1828,1828,1708,1708,1,1707,1707,48,146,66,160,45,36,17,11,11,12,49,11,14,2,1,2,4,0
43ee5a9763b2239168f510255e282f5eea19248f,1,82,1,0.910622368,2,11,4,3,1405,2449,1385,2317,1428,1311,2277,15,76,37,95,21,15,6,6,6,24,14,8,31,14,2,2,2,0
033d21f6f0a93ab664d7615e2c71486c7fbce03a,1,17,1,0.999249248,1,6,3,3,427,428,425,426,39,319,319,2,22,9,28,5,6,1,2,2,9,1,2,11,8,0,0,0,0
c45e61c2578289f2e1be92c448261723fb710412,0,431,1,0.332468213,5,31,13,2,604,605,604,605,9,547,548,1,18,3,20,1,1,0,0,0,0,1,0,0,0,0,0,0,0
41b6ac4b1b02ce5390f0eac72771f3333a0c5dff,0,43,1,0.593006153,3,20,12,7,726,726,713,713,475,641,641,23,87,33,96,14,15,6,9,11,22,12,8,33,20,1,1,0,0
82c9ef22cff0469d220404c2e3b47e140089eca1,0,15,1,0.951341595,1,7,3,3,376,668,376,668,476,335,593,7,77,27,90,20,17,6,4,4,17,7,6,18,7,0,0,5,0
64fcd4de113dea91cd36e0fb8ed74f001089a3a9,1,224,1,0.595371207,5,19,6,2,774,2129,736,1970,1431,724,1986,6,26,16,29,9,8,0,0,0,10,6,2,10,5,1,1,0,0
08c017418b51ff0a696631b13f1a106cc3eafc87,1,21,2,0.998195879,1,5,2,2,165,233,163,218,89,161,227,6,39,10,37,2,2,1,1,1,15,2,3,17,6,0,0,0,0
8880aadb976db6ec79a1eed61feb1bc82af0f8e4,1,159,1,0.531787921,9,64,21,2,1532,1708,1379,1555,234,1326,1497,1,2,1,2,1,1,0,0,0,1,0,0,1,0,1,1,0,0
687a949f28a40aab62691b1812a5e2c297f16c69,1,267,1,0.707790877,2,17,7,2,592,617,592,617,123,542,559,61,420,111,418,66,57,32,38,44,33,60,21,31,19,2,2,3,2
f23a8a74b0c5d540d9b96678d53ef8c557630876,1,363,2,0.453528117,8,39,17,2,339,422,339,413,93,312,386,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1
695e3a848ac35a45d5765776641d75782fa1c234,0,493,1,0.670345332,19,64,15,1,402,403,400,401,0,303,303,4,11,8,11,3,2,0,1,1,1,5,0,1,0,0,0,0,0
8fa717563707c1802345cff2c5d602c1f011dd3c,0,19,1,0.0,6,21,5,4,2107,2113,1960,1966,49,1949,1954,4,33,9,37,7,4,3,5,6,5,4,2,9,1,1,1,0,0
cfda6bc4fb4307fce51e9ec2e049242737dc9c33,1,114,2,0.266074504,15,63,39,16,3517,3877,3173,3494,53,666,683,111,119,3,9,2,2,0,0,0,0,110,0,0,0,0,0,0,0
1504cbc5d4a27695fa663f0b0f3f7b48745bdb45,1,22,1,0.848409103,2,11,4,2,1020,1021,915,915,1,878,879,9,44,14,44,2,5,2,3,3,9,9,2,8,5,1,1,0,0
7d408aa8db7bcec158f9ab61702a39324cc8db28,1,4,1,0.0,1,6,2,2,1784,1793,1654,1663,20,1671,1674,1,11,3,11,3,1,0,0,0,1,1,0,1,0,0,0,0,0
d8c3a6d2655a4ccc64ebf46a856319e2221a9072,0,119,1,0.969914565,4,26,10,4,2518,2573,2365,2420,139,2307,2360,15,84,34,85,16,14,8,8,8,5,12,2,5,1,1,0,1,0
d63f7c1b47509f31c1e5aa8d27392d7f83e6dad2,0,216,1,0.869040902,5,28,7,3,2271,2338,2118,2185,140,2081,2146,35,262,105,262,50,43,16,15,21,13,39,8,13,1,1,1,0,0
9c9aefc62ae6422d5b7e83f4b4a0aed86be54cff,1,32,1,0.0,5,33,14,5,2960,3007,2706,2753,141,2658,2703,10,52,19,53,14,9,3,4,4,3,9,5,4,3,0,0,1,1
af64eac392eb8fc490df3efc3e1f217890c44897,1,42,1,0.702466551,2,18,12,5,666,666,643,643,12,318,318,10,31,11,36,16,11,1,1,1,2,9,5,1,0,0,0,0,0
cf6e7ac1e4a9fdab81476741849f8100c10b9770,0,127,1,0.902005437,3,11,2,2,2019,2039,1878,1898,40,1892,1912,34,187,63,208,63,34,10,17,21,25,25,25,73,18,1,1,11,9
f5a45dde519c521921240dfda835a805f1eb05b3,1,3,1,0.0,1,7,3,2,2122,2127,1968,1971,12,1968,1971,1,2,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0
24f6c62ad776dc0fc85ce29eb34e7e0a1f270d07,1,56,1,0.848312068,6,32,6,2,986,986,959,959,291,915,915,15,111,30,113,18,13,1,3,5,16,12,6,22,3,1,2,2,1
5d272b3eb5e411672d910aa60a4df9c6baab53a8,0,3,1,0.0,1,7,3,3,2053,2074,1907,1928,42,1924,1945,4,8,1,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0
21ce1ab17f1c2f3b1017b75a8d3f8f8a3f9e939f,1,121,1,0.067896401,4,13,6,2,282,412,276,406,146,259,372,38,160,70,180,39,37,25,61,61,67,32,17,120,98,0,0,1,1
de09aa254f647dc0dab0cd67c0ed26e093df180a,0,70,1,0.696901829,9,34,7,1,609,609,514,514,590,590,590,3,9,2,8,2,1,0,0,0,0,2,0,2,0,0,0,0,0
434534652d8f350cd3419605b8d8d22b078727b1,0,7,1,0.836640742,4,25,11,2,632,636,632,635,1,571,571,4,17,4,16,4,4,0,0,0,0,4,0,0,0,0,0,0,0
a28d8e17d9a482b1c473e2deab6083a903cbf204,0,12,1,0.869397881,1,7,3,2,757,2115,734,1958,1485,684,1945,3,14,8,25,7,4,0,0,0,12,3,6,12,5,0,0,0,0
2aed847c5e29ad907dd599ac1922a37e3e829397,0,144,2,0.449329913,9,29,6,2,598,689,589,680,152,549,624,14,30,20,33,7,8,2,3,3,4,12,3,4,4,1,1,0,0
61b2cf8e6e7cf520876443d1d64c100645746ae4,1,14,1,0.855963166,6,20,3,2,440,730,416,706,499,373,634,4,16,7,16,0,2,1,1,1,5,3,2,3,4,2,2,0,0
