commit_hash,contains_bug,ns,nd,nf,entropy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,glm_probability,rf_probability,add_num_cycles,add_num_nodes,add_num_edges,add_avg_in_degree,add_avg_out_degree,add_max_degree,add_min_degree,add_sum_degree,add_avg_degree,add_median_degree,add_num_selfloops,del_num_cycles,del_num_nodes,del_num_edges,del_avg_in_degree,del_avg_out_degree,del_max_degree
343ddc7a98825679241b6bb0f07208455e67f7d2,False,2,2,2,0.985228136,2,5,452.0,4,20.4372338,2,378,8.503649526,118.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
e9e2bd280bcaeabd59d0f955798384fe6c018a6c,False,1,1,1,0.0,4,2,139.0,6,6.526875,1,1,0.333333333,0.0,0.0,0.0,1,9,11,1.2222,1.2222,7,1,22,2,2,0,0,9,10,1.1111,1.1111,5
7b1e1ccadb83ce8f207838d500edf12f8effc856,True,1,6,7,2.643542397,17,23,426.5714286,9,403.3740708,5,377,9.886601021,110.0,0.0,0.0,19,25,44,1.76,1.76,13,1,88,3,3,1,27,25,46,1.84,1.84,13
46461d37b623e106a61213cb21f29831bdbf644b,False,1,3,9,2.419807768,289,1,20.77777778,6,1.29e-06,1,0,0.0,0.0,0.0,0.0,2,8,9,1.125,1.125,4,1,18,2,2,1,2,8,9,1.125,1.125,4
33fd85e0c296f1a13c791cd040fae9d9bf77aa28,False,5,8,10,2.676225887,16,29,311.2,14,336.443912,8,376,9.59761262,67.2,0.0,0.0,15,25,47,1.88,1.88,13,1,94,3,3,1,15,26,48,1.8462,1.8462,13
2de9d7ceaff09135b04c355dd4f7e7d812559df2,False,1,1,1,0.0,2,1,41.0,1,1791.601019,1,0,0.0,0.0,0.0,0.0,1,12,13,1.0833,1.0833,6,1,26,2,2,0,1,12,13,1.0833,1.0833,6
70db62d11b0004afdec4ef85b1e6aa09c0b13aeb,False,1,1,1,0.0,3,4,140.0,5,28.66945602,1,2,1.111111111,1.0,0.0,0.0,0,5,4,0.8,0.8,4,1,8,1,1,0,0,9,10,1.1111,1.1111,5
7805a7551ced99adbcab5e8f272e14247f95c186,False,1,2,2,0.918295834,3,3,407.5,6,927.1550521,2,1,0.111111111,0.0,0.0,0.0,0,5,3,0.6,0.6,3,1,6,1,1,0,0,5,3,0.6,0.6,3
608dff85222f4fed841aca5d15bf97f636dda42b,False,1,1,1,0.0,1,1,10.0,3,26.96905093,1,375,8.786599645,69.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
ba6ce9fb25b37914cbd6429725d80465d662eb5c,False,1,3,3,1.417132657,19,29,442.6666667,9,0.005358796,1,374,10.23344214,108.0,0.0,0.0,13,19,34,1.7895,1.7895,11,1,68,3,3,1,7,25,42,1.68,1.68,11
d60c0f14bda2a2b6f9a1f24ca4c17236a52125df,False,1,3,3,1.036532811,84,21,421.6666667,8,200.9059606,3,0,0.0,0.0,0.0,0.0,10,30,52,1.7333,1.7333,12,1,104,3,3,1,2,18,24,1.3333,1.3333,9
f6a1e20e1bc1fcc986452c15d9683e87cdc4e453,False,3,3,3,1.521928095,5,5,389.0,5,79.16574846,3,373,9.233442136,104.6666667,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,9,13,1.4444,1.4444,7
77fb240bebb7596f94f637f11487ea4d0ca2c5bb,False,1,1,1,0.0,8,8,427.0,5,49.08436343,1,372,8.233442136,68.0,0.0,0.0,2,12,17,1.4167,1.4167,7,1,34,2,2,1,2,11,16,1.4545,1.4545,7
b708f95a871534684d742406aa2918218ea72973,True,1,3,3,1.158938532,10,5,131.3333333,6,334.9973495,2,0,0.0,0.0,0.0,0.0,1,9,9,1.0,1.0,6,1,18,2,2,0,1,7,7,1.0,1.0,4
61016808da4f114eb465374b6f027420d1916838,False,1,4,5,1.0,0,2,85.8,9,553.3033796,4,371,10.20161147,109.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2f11529aa35e01354f9036c2aa7747ab23a604ef,True,8,36,62,5.025880327,180,423,272.0806452,26,402.1620958,32,370,9.20258729,52.25,0.0,0.0,97,32,70,2.1875,2.1875,18,1,140,4,3,1,192,39,91,2.3333,2.3333,18
78fbdc58fc24318e1caadc1f60b9159dc255f697,False,4,17,31,4.736216203,37,37,57.4516129,11,682.6939005,12,369,9.929651947,94.25,0.0,0.0,2,6,9,1.5,1.5,6,1,18,3,3,1,2,6,9,1.5,1.5,6
d3dd1827ba9f22b9723501aafb5b418dc7a0850e,False,2,3,3,1.224394445,5,4,341.6666667,5,513.9821065,2,368,10.87602538,133.5,0.0,0.0,1,9,9,1.0,1.0,6,1,18,2,1,0,0,4,2,0.5,0.5,2
7e2d7c0b21aa8285100d6df31935d7521ac3ebcf,False,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
a1a51de290b744d9f4bc106ca7ef3b5b45928b67,False,1,1,1,0.0,1,1,112.0,3,0.014178241,1,367,19.38638063,104.0,0.0,0.0,1,13,17,1.3077,1.3077,6,1,34,2,2,0,1,13,17,1.3077,1.3077,6
08e5431d995a88d443c06406520e62e2e0d02034,True,6,20,46,4.835197791,186,163,218.6086957,18,573.8647907,20,366,18.38644312,75.66666667,0.0,0.0,98,38,86,2.2632,2.2632,20,1,172,4,3,2,98,38,86,2.2632,2.2632,20
ddfc0cac117e57100f4a7946d977bca303ac8403,False,1,1,1,0.0,3,1,16.0,3,3.814131944,1,365,17.38657011,160.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
c4c578f7eeb2f39c61afedf68ff0aca508724523,False,1,1,2,0.963535984,30,37,84.0,5,189.4671123,2,364,16.5665615,105.0,0.0,0.0,37,22,37,1.6818,1.6818,12,1,74,3,2,1,18,26,44,1.6923,1.6923,14
53837950aa28cb932f04011c58aff2d7275d4c05,False,4,4,4,1.873368332,22,1,65.25,4,133.92636,3,363,15.56665135,53.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
ee150757ecdfd941bbcf6c391a798c1e993e17e7,False,1,1,1,0.0,1,1,311.0,4,942.8880208,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
53ce55ed968b1f79fbf35e4509848c7f16fe8f84,False,1,1,1,0.0,58,0,768.0,4,0.002523148,1,362,15.47068142,159.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
19ce4cfb3baf1fdcc0e946351c5511e6fed9637a,False,2,14,15,3.681633771,18,19,68.6,17,840.9286505,10,361,14.47068142,130.5,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
41f59701da0aa8ec55da8f348d1ceac31f5d5006,False,1,1,1,0.0,1,14,29.0,3,6.910740741,1,360,13.4807492,157.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1a5b739cdc7a01d4f943ebd962729ad949b97d2e,False,1,1,1,0.0,4,0,218.0,4,750.5106713,1,359,13.03149118,102.0,0.0,0.0,1,11,14,1.2727,1.2727,5,1,28,2,2,1,0,0,0,0.0,0.0,0
5927f6ef09a9bbd6c89196d2808a1ff45e04c325,False,3,3,4,1.891061112,5,4,335.25,6,9.48432581,3,358,12.03149118,107.0,0.0,0.0,2,8,11,1.375,1.375,6,1,22,2,2,1,2,8,11,1.375,1.375,6
cf59354cdebfa1850589e2b199086ee3259cc7fb,False,1,1,1,0.0,2,1,28.0,3,126.0171991,1,357,15.21115198,155.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
c044a946e92cb18dbbf44926526824de48b4bbb0,False,1,1,1,0.0,22,14,56.0,3,2.851863426,1,356,14.30565626,100.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
6ffb40e1fda3b439bcb78cfdb1cad359daaf8762,False,2,2,2,0.558629373,5,18,604.0,6,13.65462384,2,355,13.47589802,108.5,0.0,0.0,2,8,10,1.25,1.25,5,1,20,2,2,1,2,8,11,1.375,1.375,6
a57bfa44e8e993d295f330e57d577442013376aa,False,1,3,8,0.0,0,4,46.0,3,0.244129051,2,354,13.6589474,62.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
3d18e3e4499df3ef57c5dbac1eda167df6ff4ca9,False,2,2,2,0.954434003,6,2,416.5,4,1.804641204,1,353,12.65901297,126.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
6cdc7493d57ddb3bc82bdc28523d961ad138600e,False,1,1,1,0.0,19,12,196.0,5,777.0193634,1,352,11.65901297,98.0,0.0,0.0,8,22,37,1.6818,1.6818,10,1,74,3,3,1,6,21,34,1.619,1.619,10
b1f4b5a269e2b470bd375ca0b2aa2bcddfd32d7a,False,2,2,2,0.688047624,48,1,393.0,4,0.142604167,1,351,10.67681587,124.5,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
b40dd9484377c3c9cb31165ecf8a7ecc08d6675a,False,2,2,2,1.0,2,136,68.0,3,481.9970718,1,350,9.677572489,20.5,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
58f748a4510a4151c72f08069f5088f18024f244,False,9,11,14,2.758185555,9,121,115.0714286,5,537.3361293,7,349,8.679067019,60.33333333,0.0,0.0,0,5,4,0.8,0.8,4,1,8,1,1,0,0,0,0,0.0,0.0,0
032e1547aee5759104a407061cffeb94f9d65a61,False,3,6,6,2.32660888,21,6,333.5,9,181.8795795,4,348,8.578633196,68.0,0.0,0.0,1,8,7,0.875,0.875,5,1,14,1,1,0,4,8,12,1.5,1.5,7
389f69f4b2093c405bea00150413aea805267e78,False,6,21,46,5.009663728,207,30,156.0217391,11,668.0937004,28,347,7.583610978,53.0,0.0,0.0,31,31,62,2.0,2.0,14,1,124,4,3,1,6,28,49,1.75,1.75,10
7cf49565c2d5f0f875e2df2d9eca29e7c0f4139f,False,1,5,9,2.18619661,66,116,297.2222222,7,649.1518686,5,0,0.0,0.0,0.0,0.0,10,29,54,1.8621,1.8621,12,1,108,3,3,1,43,35,72,2.0571,2.0571,18
c2eb20d976f6b47521e8c9615e27ec26b3261867,False,1,1,1,0.0,27,7,345.0,3,913.553669,1,346,9.375320459,93.0,0.0,0.0,2,21,31,1.4762,1.4762,9,1,62,3,2,1,1,6,6,1.0,1.0,4
2a5a62e373a44d499ec6c8242854e8b51d51ba35,False,1,1,1,0.0,15,1,739.0,4,14.79232639,1,345,8.376452105,150.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
0ef26e3948d727a1dd395de971bf78c710d8df66,True,1,1,4,1.701151594,121,2,17.5,2,96.60823206,1,344,7.376452105,33.0,0.0,0.0,2,11,16,1.4545,1.4545,8,1,32,2,2,1,2,12,16,1.3333,1.3333,9
ce072f02f929b4cada4e04c895d7b8ea447113df,True,1,1,1,0.0,5,6,428.0,5,347.1741319,1,343,7.255018901,59.0,0.0,0.0,2,12,16,1.3333,1.3333,7,1,32,2,2,1,2,16,21,1.3125,1.3125,7
cc16a72c85e4958ce406af9547764e5eee9adb6e,False,1,2,2,0.965636133,23,46,258.0,5,429.8313773,2,5,4.0,3.0,0.0,0.0,5,21,33,1.5714,1.5714,10,1,66,3,2,1,7,21,35,1.6667,1.6667,10
f0dfcdfed5c97adb5a80d1d74eca46a9014e2c95,False,1,2,2,0.739741449,92,18,150.0,4,405.4350637,2,4,4.0,2.0,0.0,0.0,6,29,51,1.7586,1.7586,11,1,102,3,2,1,16,29,51,1.7586,1.7586,13
1f14baf6f23091732edc747ce81b1e3e984354a8,False,1,1,2,0.918295834,3,3,110.5,7,132.2721933,2,342,9.004299379,99.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
a064c719e6dc6e112fe13ba42946adb3e4691466,False,2,2,2,1.0,2,2,407.0,4,32.44493056,1,341,8.004299379,103.5,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
84d08ef61f0a455071a25fa5bed4321a818e5f5b,False,1,1,1,0.0,1,1,93.0,3,0.012002315,1,340,7.004299379,92.0,0.0,0.0,0,7,7,1.0,1.0,4,1,14,2,2,0,0,7,7,1.0,1.0,4
30bb62bf4f8f9e837e611a1cb577af1a31b92b58,True,1,8,10,2.653746844,47,77,250.6,6,764.2638877,7,339,6.004299379,91.0,0.0,0.0,7,27,50,1.8519,1.8519,10,1,100,3,3,1,13,35,66,1.8857,1.8857,15
a8d01bd85f85d139d54f376ca74c7a29e154359a,False,1,2,7,2.807354922,7,0,22.0,5,464.9037368,2,338,5.004299379,98.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
7a4e0935b59119be34cef041595cdb96e575d26c,False,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,4,18,28,1.5556,1.5556,9,1,56,3,2,1,22,23,41,1.7826,1.7826,12
ee48b3e5d384fa81d928f647a1e463f780223be5,False,1,2,2,0.26231122,19,26,250.5,6,0.283252315,1,3,3.0,1.0,0.0,0.0,4,18,28,1.5556,1.5556,9,1,56,3,2,1,22,23,41,1.7826,1.7826,12
e9896d03a65b96c9f7db3ba9f294e62d2f7aa168,True,1,2,2,0.983149128,57,2,223.0,5,225.2431829,2,2,2.0,0.0,0.0,0.0,26,33,57,1.7273,1.7273,13,1,114,3,2,1,1,11,12,1.0909,1.0909,6
a8b78c16f5900a156969996f7aad93c2e21fca17,False,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
05a415f1a0a66a0332e8dc6148b7bbb7c13fe8f0,False,1,1,1,0.0,5,5,143.0,5,0.123136574,1,1,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
05353e1300e6935afc2d32076127c4f12749760a,False,1,1,1,0.0,2,2,143.0,4,466.1815278,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
48366e74e17b42ae1b897ad90aef74af4ac741d5,False,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,1,8,8,1.0,1.0,4,1,16,2,2,1,1,8,8,1.0,1.0,4
8b53e448dbffc6cbf2bf4ffae725d1ff8283a1e4,False,1,1,1,0.0,1,1,769.0,3,737.9405903,1,0,0.0,0.0,0.0,0.0,1,8,8,1.0,1.0,4,1,16,2,2,1,1,8,8,1.0,1.0,4
d5058a71c614df2715230170b90b0af553ae8863,False,3,4,4,1.921928095,5,5,227.25,4,150.7951013,3,337,5.627185087,70.33333333,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
88c0076aee8edfd096be7985daef67116182f4d7,False,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
59541cc451531604e986532212dd96ba04294e4a,False,1,1,1,0.0,1,0,86.0,7,54.7762963,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
b189fd1d5629770b1ecbdf3e2f55a37776538957,False,1,1,1,0.0,4,2,84.0,5,22.91079861,1,336,7.305520805,97.0,0.0,0.0,2,13,18,1.3846,1.3846,8,1,36,2,2,1,2,7,10,1.4286,1.4286,6
c7e8045d80330ecb522e32ebfd537b5612c04f76,False,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
312d21a746e947879680cfb0061a7cc6534bc3e7,False,1,1,1,0.0,32,32,143.0,4,403.4753935,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
87802ac463d6485fac29e4dc92d95ac1133ae78b,False,1,1,2,0.345117315,30,1,18.0,1,5.79e-06,1,335,7.152966348,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
85f5d0597d0d45c8dbf74dd7e1145152975802aa,False,2,2,2,0.650022422,6,6,407.0,4,30.43052083,2,334,6.178760736,101.5,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
55e2148df30863abeb8c64188a75f8e5608c813b,False,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
ea24016bbef03a3e693312820c46ccc005e620e0,False,1,1,1,0.0,44,44,143.0,3,399.9224421,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
08cd6140505fa85f2b40bc71317d86b66f75effb,False,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,8,22,37,1.6818,1.6818,11,1,74,3,3,1,5,20,33,1.65,1.65,12
715be9a1a9ee2816d5e57ca8977f981566d74b65,False,1,2,4,1.59034806,15,11,151.25,6,473.1175347,4,333,7.819113552,96.0,0.0,0.0,2,17,24,1.4118,1.4118,8,1,48,2,2,1,2,10,14,1.4,1.4,7
70ee6c601c86489154801c5f7734d002c3ac838d,False,1,1,1,0.0,17,7,241.0,3,287.4934259,1,0,0.0,0.0,0.0,0.0,8,22,37,1.6818,1.6818,11,1,74,3,3,1,5,20,33,1.65,1.65,12
1fbefcac3146bf61efadb2d5da428b0f559d630c,False,1,1,2,0.439496987,19,3,375.5,5,110.092228,2,332,7.170881499,146.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
3b4fc7a244a2240dbf2bb5c4f1e6dc8a8bc768ae,False,1,1,2,0.609840305,17,3,137.5,7,152.905706,2,331,6.171194928,32.0,0.0,0.0,9,26,43,1.6538,1.6538,10,1,86,3,2,1,2,10,13,1.3,1.3,9
1eaa66dbfac104c145aaf12f80383dd8e5a26bce,False,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
685a1e8a4db8bb806675b378485a70020e295de7,False,1,1,1,0.0,1,1,86.0,7,0.065925926,1,2,2.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
e761c64b39e6f7cd5dd8047acc150ac72d1194de,False,1,1,1,0.0,1,1,86.0,7,0.785277778,1,1,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
532c4af32bff1eb05163aea7fc32469f1ec6b919,False,1,1,1,0.0,3,0,83.0,6,196.2574653,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
05b9f0af9b2e0e0eebb144cac177acada48c3ef4,False,1,2,2,0.918295834,3,3,331.5,5,515.8565046,2,330,7.108169332,95.0,0.0,0.0,3,12,16,1.3333,1.3333,6,1,32,2,2,1,3,12,16,1.3333,1.3333,6
308d91de1c094f20885156e71428cfcfc31b129b,True,7,22,23,4.153953635,56,51,247.1304348,12,498.1084677,14,329,6.647407739,67.14285714,0.0,0.0,26,25,46,1.84,1.84,15,1,92,3,3,2,26,26,47,1.8077,1.8077,15
3912f3fd9f70a183999610d21f01598b61e6290a,False,1,1,1,0.0,2,3,152.0,7,255.7861574,1,328,5.848176585,30.0,0.0,0.0,5,16,26,1.625,1.625,10,1,52,3,2,1,5,18,28,1.5556,1.5556,11
4e3abafe3008e02695f894eccf05f8257fca4ee9,False,3,3,3,1.22611342,28,4,281.0,4,55.79590664,3,327,7.698048102,75.66666667,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
58108dfe5e654da02abb9fc0b15a10d5a698ff8d,False,1,1,1,0.0,1,1,62.0,3,745.9691319,1,326,6.830829625,36.0,0.0,0.0,2,12,14,1.1667,1.1667,5,1,28,2,2,1,2,12,14,1.1667,1.1667,5
d5c6fabfefc87574568e40defbd660ca248f14e1,False,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,2,16,23,1.4375,1.4375,9,1,46,2,2,1,0,0,0,0.0,0.0,0
1732b82fc877306ff6fbd9566ed8d69ab2fc9149,False,1,1,1,0.0,5,0,59.0,4,702.9970486,1,2,2.0,1.0,0.0,0.0,2,16,23,1.4375,1.4375,9,1,46,2,2,1,0,0,0,0.0,0.0,0
1d3b41346fbaa24e8467a10d89ef584a212194b1,False,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
02e4c28accb98790257ea3959db2ac5ceacddc50,False,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
60302fd5b34e18bc52894526866a81d242d6c4b9,False,1,1,1,0.0,15,15,143.0,5,314.1716204,1,1,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
b78688228dac4b2c8deb1937fa9c9dc315bbe5f2,False,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,1,8,8,1.0,1.0,5,1,16,2,1,0,1,8,8,1.0,1.0,5
79b8454186506396e017ac373bf7b423288ab962,False,1,1,1,0.0,2,2,75.0,3,586.4825231,1,0,0.0,0.0,0.0,0.0,1,8,8,1.0,1.0,5,1,16,2,1,0,1,8,8,1.0,1.0,5
2b0ab611288463bb559722780157374aa87e487b,False,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,6,23,38,1.6522,1.6522,11,1,76,3,2,1,5,16,23,1.4375,1.4375,10
585f77bf39d172d315ae3dbd60021dfc16405433,True,1,2,2,0.28907946,77,2,546.0,6,393.9768692,2,0,0.0,0.0,0.0,0.0,6,23,38,1.6522,1.6522,11,1,76,3,2,1,5,16,23,1.4375,1.4375,10
9910fcfaa9be4e3c81efe7febdb121d59baa07e9,True,1,1,2,0.836640742,8,7,205.5,6,593.2266319,2,325,9.826901065,89.0,0.0,0.0,4,20,28,1.4,1.4,10,1,56,2,2,1,4,20,28,1.4,1.4,10
7a9f8c002cf6b16379ac16cc71a268810aab4700,False,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
e5ad6e27c63e74eb8886ed3ca83fe022f551f7d5,False,1,1,1,0.0,4,4,143.0,5,266.0863079,1,1,0.025641026,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
f87571507a55af9f7261542709e073a0795594e7,False,1,14,15,3.87520579,30,43,27.66666667,11,12.40210494,2,324,9.76081401,93.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
e4499156aa45bc3c64ca4a86c35e47f8110ca15d,True,1,1,1,0.0,5,2,329.0,7,10.86077546,1,323,8.794531169,92.0,0.0,0.0,3,17,24,1.4118,1.4118,8,1,48,2,2,1,1,9,9,1.0,1.0,4
d1615ccb67550d0a20fa356584cb2b80bc1790e4,False,1,1,1,0.0,12,6,89.0,5,6.833310185,1,322,9.15961159,91.0,0.0,0.0,7,20,35,1.75,1.75,11,1,70,3,3,1,4,12,16,1.3333,1.3333,8
a92f9040b3eab261cc3cd5b79026448e73b1112e,False,4,17,17,3.985970832,35,22,64.64705882,11,191.6676028,6,321,9.011009756,67.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
f58271e14651c42a6ea2cf1d17dd1281206bf898,True,2,4,7,2.352099383,247,57,291.4285714,11,155.7291121,5,320,8.021733422,115.5,0.0,0.0,8,32,54,1.6875,1.6875,14,1,108,3,2,1,5,27,45,1.6667,1.6667,11
f8623ccb12da655aee7e530c4745d4b66696069c,False,3,4,4,1.491314657,12,20,271.5,7,167.3071209,3,319,7.179602862,94.0,0.0,0.0,2,19,24,1.2632,1.2632,8,1,48,2,2,1,3,22,37,1.6818,1.6818,12
ff5198e639fe530d58e2bc37ded8b6f1a486279d,False,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,1,17,20,1.1765,1.1765,9,1,40,2,1,1,1,10,11,1.1,1.1,5
9cf93792d429ab397e5d52a9482b9f3308dd1de7,True,2,3,4,0.476524086,122,2,130.25,12,40.48151331,3,0,0.0,0.0,0.0,0.0,1,17,20,1.1765,1.1765,9,1,40,2,1,1,1,10,11,1.1,1.1,5
2e5e2ea898b4bae36a042deb2168cbfeda51f40a,False,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,5,20,30,1.5,1.5,11,1,60,3,3,1,2,10,13,1.3,1.3,6
be5735cca339b9f2e59f54dc788c9f1f192ed69f,False,1,1,2,0.904381458,19,6,57.0,3,161.5760648,1,0,0.0,0.0,0.0,0.0,5,20,30,1.5,1.5,11,1,60,3,3,1,2,10,13,1.3,1.3,6
a6707cb4407ebe771e1b81ae2cab0e136c548b25,True,1,7,7,2.618724705,43,42,200.1428571,8,419.4734854,5,318,8.67931698,88.0,0.0,0.0,8,20,34,1.7,1.7,11,1,68,3,2,1,11,23,39,1.6957,1.6957,14
aa50b59613e2d3296857d0a6fe0b58e39097a1bf,False,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,5,4,0.8,0.8,4,1,8,1,1,0,0,5,4,0.8,0.8,4
249d043f91f02048c04eaa7f6decb2b488ab3798,False,1,1,1,0.0,6,4,182.0,6,0.496805556,1,2,2.0,0.0,0.0,0.0,0,5,4,0.8,0.8,4,1,8,1,1,0,0,5,4,0.8,0.8,4
a2159ed0f4d0a2860692f733eca1eaab3eb325da,False,1,1,1,0.0,3,1,180.0,3,667.7473148,1,1,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
b5e9cffeba47a5bdd4fe78a661cbc4b664b067c6,False,1,1,1,0.0,3,3,182.0,5,667.2522685,1,0,0.0,0.0,0.0,0.0,0,5,4,0.8,0.8,4,1,8,1,1,0,0,5,4,0.8,0.8,4
6d61977c2efd578f67830305791e5a0a06c263e2,False,3,5,6,1.311002267,48,10,193.5,4,27.0466821,5,317,10.12862213,75.66666667,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
6f0deeeda34fee5480ba1909963076b8d67b1a55,False,2,2,2,0.811278124,9,3,115.5,3,281.5652373,2,316,9.24244849,39.5,0.0,0.0,9,22,36,1.6364,1.6364,13,1,72,3,2,1,7,20,33,1.65,1.65,12
