commit_hash,contains_bug,ns,nd,nf,entropy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,glm_probability,rf_probability,add_num_cycles,add_num_nodes,add_num_edges,add_avg_in_degree,add_avg_out_degree,add_max_degree,add_min_degree,add_sum_degree,add_avg_degree,add_median_degree,add_num_selfloops,del_num_cycles,del_num_nodes,del_num_edges,del_avg_in_degree,del_avg_out_degree,del_max_degree
f30f38c4c67c6a1cbf71923c00e5ad729c813868,True,1,1,1,0.0,2,3,72.0,2,0.004027778,1,586,33.69278086,43.0,0.0,0.0,0,6,5,0.8333,0.8333,5,1,10,1,1,0,0,6,5,0.8333,0.8333,5
78d1449010349bd2f38a91e5e14f403c81e010a8,True,3,4,4,1.832262897,8,7,404.75,11,1351.722364,4,585,32.69278628,111.0,0.0,0.0,0,8,6,0.75,0.75,4,1,12,1,1,0,0,8,6,0.75,0.75,4
6f7c7c036f5d0b2f5d99132057da3d6fd104ab06,False,1,2,2,0.970950594,2,3,92.0,7,0.010451389,1,584,31.69282622,209.0,0.0,0.0,3,7,11,1.5714,1.5714,6,2,22,3,2,1,3,9,13,1.4444,1.4444,7
3b7bc9322720f0f4d17576bcd6af6275e33f9374,False,1,2,2,0.733537929,0,34,74.5,3,0.165208333,1,98,3.48050044,65.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,2,18,26,1.4444,1.4444,8
928a49271789b63bb182313c17289766ae223d76,True,12,34,56,5.275002778,103,115,403.1428571,24,1413.300781,36,583,31.19288492,65.75,0.0,0.0,8,19,29,1.5263,1.5263,11,1,58,3,2,1,4,19,26,1.3684,1.3684,10
4a17598d8cf6c26b6526d301a64af54d7035c7eb,False,1,1,1,0.0,0,5,1037.0,8,0.147152778,1,97,2.480540009,64.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,19,26,1.3684,1.3684,7
8d1f88b095b32f21c4800e0703e947bf1ccf5b2a,False,1,2,2,0.775512658,34,1,58.5,2,780.8597917,1,96,1.480572214,63.0,0.0,0.0,2,18,26,1.4444,1.4444,8,1,52,2,2,1,0,0,0,0.0,0.0,0
d8eeaf926d6f4197c5b481359137fa3e92ada592,False,1,1,1,0.0,5,0,1032.0,7,1365.762222,1,95,0.480572214,62.0,0.0,0.0,3,19,26,1.3684,1.3684,7,1,52,2,2,1,0,0,0,0.0,0.0,0
6f6f31f863f786509e2d95cc0855badafe438625,False,1,2,3,1.5,4,0,544.6666667,5,1341.310868,3,582,49.91698832,65.0,0.0,0.0,1,3,3,1.0,1.0,4,1,6,2,1,1,0,0,0,0.0,0.0,0
d1316b759ea0c654e48744664a39787fdb5efcdf,False,4,7,8,2.866587106,8,9,200.25,11,1590.422637,8,581,49.41725567,128.25,0.0,0.0,18,17,33,1.9412,1.9412,12,1,66,3,3,1,9,12,21,1.75,1.75,10
73267be4ce88cadf7c3ba0289dd92641eaf431a9,False,3,4,6,1.716642278,20,20,549.8333333,12,698.4657909,4,580,48.41733979,57.0,0.0,0.0,4,13,21,1.6154,1.6154,8,1,42,3,2,1,8,13,23,1.7692,1.7692,9
81a4dee318769691666c4ca493c000978dd6fa5a,False,1,1,1,0.0,4,4,390.0,2,917.1071875,1,579,47.42289119,59.0,0.0,0.0,2,6,9,1.5,1.5,5,1,18,3,2,1,2,6,9,1.5,1.5,5
ea63a8aa11df9cd0528fd13ce335a436e6fd4ec0,False,1,1,1,0.0,0,1,928.0,11,0.032326389,1,578,46.42705785,38.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
df028a14767b9bbd2f601806e7e878c32a7f112b,False,6,6,6,2.26099239,2,21,410.8333333,11,837.2212828,5,577,45.42705785,79.0,0.0,0.0,1,3,4,1.3333,1.3333,4,2,8,2,2,1,1,5,6,1.2,1.2,4
78579df1f68eeab7a6b10b13e650f694a79767ea,False,1,2,2,1.0,2,2,200.0,1,1843.861238,1,576,44.43465352,78.0,0.0,0.0,1,4,4,1.0,1.0,4,1,8,2,1,0,0,3,2,0.6667,0.6667,2
e97fbba058eadfb097f94abbf6303c0ec2af2175,False,1,2,2,0.918295834,3,3,166.0,5,616.8833796,2,575,43.43465352,43.0,0.0,0.0,1,6,7,1.1667,1.1667,4,1,14,2,2,0,2,7,9,1.2857,1.2857,6
492d167900d87cec45b7dc633af27d41314c2ea6,False,2,2,2,0.918295834,3,3,141.0,5,977.965816,2,574,42.43465352,56.5,0.0,0.0,2,7,9,1.2857,1.2857,6,1,18,2,2,0,2,7,9,1.2857,1.2857,6
8051c42c8292af8e262e585ac9976f0b8df345b9,False,3,3,3,1.378783493,5,2,362.3333333,11,1127.894552,3,573,41.43465352,43.66666667,0.0,0.0,2,7,7,1.0,1.0,5,1,14,2,2,1,1,7,5,0.7143,0.7143,5
3bbf82ba38155fbb59c9f122d5b33cf6cd4d173d,False,2,2,2,0.439496987,3,8,367.5,8,1099.388426,2,572,40.43467864,131.5,0.0,0.0,2,8,9,1.125,1.125,5,1,18,2,2,1,4,12,14,1.1667,1.1667,7
3e24cfb70770ebf2ede3096f66012ac43711bcd2,False,5,7,8,2.918295834,2,10,519.375,14,1089.106973,8,571,39.48980803,95.6,0.0,0.0,1,8,8,1.0,1.0,5,1,16,2,1,0,2,8,9,1.125,1.125,5
f173ccc1b57645c8293d28e32f74b28b4945e98a,False,5,15,28,4.616874606,34,34,367.8571429,19,1910.509313,13,570,38.48983416,86.2,0.0,0.0,1,4,4,1.0,1.0,4,1,8,2,1,0,0,3,2,0.6667,0.6667,2
d450d7236c835339d6c6410c0919af25e526034a,False,2,2,2,1.0,2,2,845.5,9,368.124103,2,569,37.48988323,138.5,0.0,0.0,6,7,13,1.8571,1.8571,6,2,26,3,3,1,2,7,9,1.2857,1.2857,6
fc4cc9b59e76e1981ea39462299f9ae1642b553d,False,1,1,1,0.0,4,4,880.0,6,1618.905648,1,568,36.48991986,201.0,0.0,0.0,0,3,2,0.6667,0.6667,2,1,4,1,1,0,0,3,2,0.6667,0.6667,2
c31e6cb6a3b84f9423954d3e046fb5b7d3df30c8,False,2,3,5,2.128085279,7,7,804.4,13,184.4447731,2,567,35.49326372,57.0,0.0,0.0,1,7,8,1.1429,1.1429,5,1,16,2,2,0,1,7,8,1.1429,1.1429,5
8d06fa9e112933640e5d57dec7789a9a9da5a8f8,False,1,1,1,0.0,1,1,174.0,2,0.02994213,1,566,34.4949783,35.0,0.0,0.0,0,3,2,0.6667,0.6667,2,1,4,1,1,0,0,3,2,0.6667,0.6667,2
5e5da3d482d3084c2c6f6696865570ff9cf09bef,False,6,10,12,3.260784558,18,18,509.75,13,1984.64033,10,565,33.4949783,71.33333333,0.0,0.0,3,10,14,1.4,1.4,8,1,28,2,2,1,6,10,16,1.6,1.6,8
042a5fe5e56369bd80d620c31b928e467f9d1e77,True,4,5,9,3.033794021,23,23,363.3333333,13,1434.384826,7,564,32.49677094,120.75,0.0,0.0,0,3,2,0.6667,0.6667,2,1,4,1,1,0,0,3,2,0.6667,0.6667,2
995f502e4346c34bfacec22374d4054d9f3486f1,False,1,2,2,0.918295834,2,4,819.5,12,459.5776678,2,563,31.58020998,198.0,0.0,0.0,0,3,2,0.6667,0.6667,2,1,4,1,1,0,0,3,2,0.6667,0.6667,2
637590c095466de9916a65590c0fe209bf8b42c3,False,6,15,26,4.260854095,59,70,465.8461538,15,1289.709928,18,562,30.58023011,101.3333333,0.0,0.0,6,19,30,1.5789,1.5789,11,1,60,3,3,1,6,19,30,1.5789,1.5789,11
9c51ec6fedd1a207b57888fe73cc0d16a1620c82,True,3,4,4,1.79248125,6,6,1356.75,10,1356.996658,3,561,29.58030496,59.0,0.0,0.0,8,12,20,1.6667,1.6667,9,1,40,3,3,1,8,13,22,1.6923,1.6923,9
a612696715dca88b6181c4e8ce534c8fa1ea537e,False,3,4,4,1.918295834,6,6,992.75,13,761.6668374,4,560,28.58033582,102.3333333,0.0,0.0,2,12,15,1.25,1.25,8,1,30,2,2,1,2,8,13,1.625,1.625,6
02aff0a7939f835c865f9af7459f3898e131c162,False,6,13,14,3.680524763,22,23,520.4285714,13,309.1798578,3,559,27.5937722,104.0,0.0,0.0,6,16,24,1.5,1.5,8,1,48,3,2,1,7,16,25,1.5625,1.5625,9
a5c4ac07cb05d25b519113f489993c0e5ea938d0,False,1,1,1,0.0,0,1,928.0,11,0.001261574,1,558,28.28893507,36.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2ce1d4d8c8ab3cd9171d7812e9cbfff1dc49b12c,False,1,1,1,0.0,1,0,927.0,11,1.212800926,1,557,27.28893507,35.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
71b38995366df0ee264ce69a909cce84f2d0720e,True,9,31,61,5.362448344,285,285,407.2459016,23,1351.992682,31,556,26.30286661,86.22222222,0.0,0.0,9,26,44,1.6923,1.6923,14,1,88,3,2,1,18,24,43,1.7917,1.7917,12
ee10b1536b1a0d5ff698d336d24ac7f87cbd1d21,True,10,32,49,5.225897693,159,109,392.3061224,19,1271.382006,27,555,26.40259613,82.1,0.0,0.0,15,18,38,2.1111,2.1111,11,1,76,4,3,2,15,17,36,2.1176,2.1176,11
a25199abd80d9a1db3425caa067e23fb31367df1,False,9,16,26,4.525307093,37,36,388.0769231,18,1836.429297,13,554,25.90644875,65.77777778,0.0,0.0,11,11,21,1.9091,1.9091,10,1,42,3,3,1,11,11,21,1.9091,1.9091,10
6d19eec218499271b8cd073492edda5d4008d843,False,24,24,24,4.373557262,27,33,218.7916667,23,0.000150463,1,553,25.01860412,51.91666667,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
acc385dc211da7c5ec51b19754eca8d786c5f409,False,24,24,24,4.373557262,33,27,218.5416667,23,5.485908565,3,552,24.01861071,50.91666667,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
51b5f7874c5c6067ea1f50efcb6824410c35d741,False,1,1,1,0.0,10,16,80.0,7,5.707928241,1,551,23.01861071,34.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
3404e878ee90d4a3703baa74d899563a1b330e27,False,3,4,6,2.469670487,6,7,457.8333333,12,818.290789,6,37,0.158242997,8.333333333,0.0,0.0,2,13,20,1.5385,1.5385,8,1,40,3,2,1,2,13,20,1.5385,1.5385,8
98abd011f8f1182436fed8175ada9fc6908d5f4e,False,1,3,3,0.838126873,102,16,195.0,10,305.3062423,2,550,26.20974501,54.0,0.0,0.0,0,3,2,0.6667,0.6667,2,1,4,1,1,0,6,22,34,1.5455,1.5455,9
815ea60806eb4d62a59c9eee338b9f12fcd5ba56,True,1,4,14,2.325402777,859,967,510.2142857,13,1142.66654,14,549,26.46668643,61.0,0.0,0.0,170,46,98,2.1304,2.1304,19,1,196,4,3,1,241,50,112,2.24,2.24,25
78f356c14e9f5cc5cd2b9a3b59380d7564e3d31b,False,1,1,1,0.0,76,88,3388.0,9,3.927291667,1,548,25.46687128,60.0,0.0,0.0,28,27,48,1.7778,1.7778,15,1,96,3,3,1,29,28,50,1.7857,1.7857,16
a245c6b0eb388435d432aaa12e462c51395a94d8,False,24,24,24,4.373557262,27,33,218.375,23,0.000150463,1,547,24.96646653,49.75,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
694839a5fe1502e0d4c7682a1493e151e886d743,False,24,24,24,4.373557262,33,27,218.125,23,6.901058546,4,546,23.96646653,48.75,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
fe742bb6852c86b5d0f4ea49f172be10b3548e68,False,1,1,1,0.0,12,19,87.0,7,9.121805556,1,545,22.96651242,31.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
172d23b8c0313ea83c6d4c2629a680a0516ec369,False,2,2,34,5.038794899,62,0,86.67647059,4,575.6039835,10,544,22.15131571,63.5,0.0,0.0,2,8,11,1.375,1.375,6,1,22,2,2,1,0,0,0,0.0,0.0,0
5e606801c77c2add2ee1b53e6a1d6c36061564ed,False,7,21,21,4.286011592,344,0,22.95238095,11,1.477272928,2,543,21.15153888,32.57142857,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
376eb7c6f4ddb809555b1144ea6bda35f1d719c7,True,1,7,39,4.833454783,2353,482,38.15384615,7,350.1994542,7,542,20.34089056,69.0,0.0,0.0,11,29,50,1.7241,1.7241,15,1,100,3,2,1,22,23,47,2.0435,2.0435,13
b6b9072f49e00905eef2827b8604303b4f6ba4c7,False,1,1,1,0.0,1,1,927.0,11,0.594583333,1,541,19.54297778,30.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
b10f71b77a59936b6a9b67a50a45dd3fcb2d24ec,False,1,1,1,0.0,1,1,927.0,11,6.904548611,1,540,24.07631978,29.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
398e7dd9a404cd9ebc94357dfcad3e8d18c7493d,False,2,3,3,0.824608471,40,17,1343.333333,9,308.7600039,3,539,24.07631978,62.0,0.0,0.0,17,24,41,1.7083,1.7083,14,1,82,3,2,1,8,23,39,1.6957,1.6957,10
59d4e95a5b8ef0434e0a5da8263df7e89631ff96,False,1,1,1,0.0,13,8,320.0,3,1037.940058,1,538,25.2451963,187.0,0.0,0.0,4,15,22,1.4667,1.4667,9,1,44,2,2,1,4,11,16,1.4545,1.4545,10
1f426e4144696eb3cc33da333ab7a6098fc6d148,False,1,2,2,0.650022422,20,16,165.5,2,55.86862269,2,537,24.24519996,13.0,0.0,0.0,4,16,25,1.5625,1.5625,10,1,50,3,2,1,2,14,19,1.3571,1.3571,8
184c8e2a77c799ebaaa4dfbfc614f09a407fbff8,False,1,1,1,0.0,1,1,404.0,5,0.967581019,1,19,2.631678282,14.0,0.0,0.0,2,8,9,1.125,1.125,4,1,18,2,2,1,2,8,9,1.125,1.125,4
d73a3a1f6894974f765aebfa34f33b65dadf62b5,True,1,1,1,0.0,3,1,402.0,5,611.6977662,1,18,1.63233326,13.0,0.0,0.0,2,12,14,1.1667,1.1667,5,1,28,2,2,1,2,8,9,1.125,1.125,4
bb6ca90e3813228ea6838109719388f3afaa90de,False,24,24,24,4.373557262,27,33,217.375,23,0.000138889,1,536,26.16088909,47.04166667,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
dea40b61a7eb43e76747102ec68fb140247c6be5,False,24,24,24,4.373557262,33,27,217.125,23,0.010023148,1,535,25.16088909,46.04166667,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
150ae856e3ce2567f7d6f749e3d2bf6807ded363,False,24,24,24,4.373557262,27,33,217.375,23,0.001053241,1,534,24.16088909,45.04166667,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
e00b85f7ddc71207f78d8ae80127a5b6ff4b0ac4,False,24,24,24,4.373557262,33,27,217.125,23,0.011469907,1,533,23.16088909,44.04166667,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
dbc46c92882bb744635742b5e4857cdcfe174d3b,False,24,24,24,4.373557262,27,33,217.375,23,0.000451389,1,532,22.16088909,43.04166667,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
daeef7ac552c18eae3b779459fe9272b7b293e87,False,24,24,24,4.373557262,33,27,217.125,23,0.010925926,1,531,21.16088909,42.04166667,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
3803a210816a9d631f4e792cbd903fcd4aa4983c,False,24,24,24,4.584962501,24,24,217.125,23,0.041759259,1,530,20.16089344,41.04166667,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
4aa6f5007163861a86fb7e0ad722503ee1e6e8a8,False,24,24,24,4.373557262,27,33,217.375,23,0.000162037,1,529,19.16089778,40.04166667,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
9abb99d68e85b1cb0ec2e97fe3702d8f1b5da772,False,24,24,24,4.373557262,33,27,217.125,23,0.009490741,1,528,18.16089778,39.04166667,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
25bb4017d8782b1dac613385ecc99d43eb3945c5,False,24,24,24,4.584962501,24,24,217.125,23,0.00056713,1,527,17.16089778,38.04166667,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
95d69794b90ed5f37f4643e7a51403ae242a4020,False,24,24,24,4.584962501,24,24,217.125,23,55.88264516,3,526,16.16089778,37.04166667,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
5f81494c9eee6b9f2afb381dfa83a0b1bc89a632,False,1,1,1,0.0,18,15,84.0,7,60.37912037,1,525,15.16089778,19.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
52862e127ec6eaf2bbd704dff4117770899fdee4,False,1,2,2,0.15374218,40,50,2198.5,10,0.649207176,2,524,14.16089778,44.0,0.0,0.0,7,10,16,1.6,1.6,8,1,32,3,2,1,7,12,18,1.5,1.5,10
ca6790e056bb4bf79edd929df54420c7d7afb8f7,False,1,1,1,0.0,1,1,1002.0,6,1.055196759,1,523,13.16090176,43.0,0.0,0.0,0,12,15,1.25,1.25,5,1,30,2,2,0,0,12,15,1.25,1.25,5
2ca059751b29eab21b9a463593b8994ef463c2a5,False,1,2,2,0.922919288,34,37,2200.0,10,4.62515625,2,522,12.16092454,42.0,0.0,0.0,53,24,43,1.7917,1.7917,13,1,86,3,2,1,53,24,43,1.7917,1.7917,13
8aee1bbf69318a50d9ed96d16e2a7332fe05f2b8,False,1,1,1,0.0,80,210,3527.0,9,9.161284722,1,521,11.16094897,41.0,0.0,0.0,0,3,3,1.0,1.0,2,2,6,2,2,0,0,0,0,0.0,0.0,0
366af48b5a84a6733a7db17326e00448c2379ab9,False,1,1,1,0.0,2,1,146.0,4,668.9627778,1,520,10.16158623,24.0,0.0,0.0,2,12,17,1.4167,1.4167,7,1,34,2,2,1,2,7,9,1.2857,1.2857,5
100f8346268c1dfa631e0bcbda72be0942812fff,False,1,1,1,0.0,2,0,1404.0,6,16.76576389,1,17,0.632616235,12.0,0.0,0.0,1,7,8,1.1429,1.1429,5,1,16,2,2,0,0,0,0,0.0,0.0,0
709538da4f4d677ee37787d504d11e85d758e918,False,1,2,2,0.994231978,147,88,117.5,2,1133.309769,1,519,10.2157603,56.0,0.0,0.0,2,13,18,1.3846,1.3846,8,1,36,2,2,1,24,32,58,1.8125,1.8125,14
3ff7df290ce018330e9f5202064b3f072f296ba0,False,1,3,4,1.906539552,134,89,93.25,4,1066.494106,2,518,9.235863486,55.0,0.0,0.0,16,30,51,1.7,1.7,11,1,102,3,3,1,22,37,67,1.8108,1.8108,13
0ffd718a388f77975ffc70d65e39d70af8f4d25f,False,1,1,23,4.352759652,36,127,71.34782609,3,2438.605608,3,517,8.286754386,54.0,0.0,0.0,1,3,3,1.0,1.0,4,1,6,2,1,1,2,12,16,1.3333,1.3333,8
e4d94f667e9cecb885c89571b17b9dfa4e4742e9,False,1,1,1,0.0,2,0,201.0,9,54.55979167,1,516,7.346483779,23.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
eed5faac9da2e5270bbf9d75a036973194928b3a,False,1,2,2,0.721928095,13,12,357.0,9,1456.711806,2,515,6.37462942,31.0,0.0,0.0,5,18,26,1.4444,1.4444,10,1,52,2,2,1,5,19,28,1.4737,1.4737,10
6a2ece0b0c326305617125ce058843aafab1044b,False,1,1,1,0.0,2,2,79.0,5,1793.875625,1,514,5.495114722,176.0,0.0,0.0,1,7,8,1.1429,1.1429,5,1,16,2,2,0,1,6,6,1.0,1.0,3
670f5a087c2de88fe1b1208d01fa7267fa83b269,False,1,2,3,1.409844941,11,12,1631.666667,10,885.9949035,2,513,4.541547122,40.0,0.0,0.0,4,12,17,1.4167,1.4167,10,1,34,2,2,1,4,12,17,1.4167,1.4167,10
e1450238bad23a18dbdf37ee05341a4d39680361,False,1,1,1,0.0,10,4,1398.0,6,427.2218171,1,16,0.353311473,11.0,0.0,0.0,1,13,15,1.1538,1.1538,7,1,30,2,2,0,1,6,7,1.1667,1.1667,4
26ca32ee7e24f36c2a8d90ea5881bd4ebcde6ad3,False,1,2,2,0.918295834,72,3,700.5,5,775.0215509,1,0,0.0,0.0,0.0,0.0,8,22,38,1.7273,1.7273,9,1,76,3,3,1,0,11,12,1.0909,1.0909,6
c52ea0aa13b78e4f2585be12e276ec5510c4ec9e,False,1,2,2,0.89049164,10,3,756.0,5,910.2780671,2,512,5.632721166,53.0,0.0,0.0,2,18,25,1.3889,1.3889,7,1,50,2,2,1,2,8,11,1.375,1.375,6
0decfbb968e6ebd7fbc72c668a5cccc67be074e5,False,1,1,1,0.0,16,9,1371.0,13,418.377662,1,511,6.666018123,175.0,0.0,0.0,5,20,28,1.4,1.4,10,1,56,2,2,1,2,13,18,1.3846,1.3846,7
e0021c15116a2d605495d9c8ebb54678d681a482,False,1,1,1,0.0,2,3,823.0,6,1895.891019,1,510,5.960176755,53.0,0.0,0.0,2,11,15,1.3636,1.3636,7,1,30,2,3,1,2,12,17,1.4167,1.4167,9
54b1866545de49da02b8906a1d2df3535e9b5df4,False,1,1,1,0.0,2,2,126.0,2,40.03453704,1,509,9.291896122,39.0,0.0,0.0,2,12,16,1.3333,1.3333,7,1,32,2,2,1,2,12,16,1.3333,1.3333,7
42bab22b6655b0aa8a535ffccf1d58ab80227d87,False,1,1,1,0.0,11,2,813.0,5,307.9437616,1,508,8.567892258,40.0,0.0,0.0,4,20,30,1.5,1.5,9,1,60,3,2,1,2,8,10,1.25,1.25,5
1cdd4411280bb1105f92bbd3c2bc7f000b4cc62f,False,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
7a403b599498c660f2c736cacedaae8e190a5b3d,False,24,24,24,4.373557262,27,33,217.25,23,0.000150463,1,507,7.72957711,35.29166667,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
69c8a2b6f759b0d877abe232df97aa18767061c5,False,24,24,24,4.373557262,33,27,217.0,23,27.11125386,5,506,6.72957711,34.29166667,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2ef2fcaa9904f5d8be3b25074e9b77e153c7fec0,False,1,1,1,0.0,17,10,77.0,7,27.99052083,1,505,5.896243776,16.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
b6265a6bba853263e7317a14d217ff701231be6c,False,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
815de3560bd5433e86e192bb781a0554d1bd0089,False,1,1,1,0.0,1,1,22.0,2,61.12856481,1,1,1.0,0.0,0.0,0.0,1,7,7,1.0,1.0,4,1,14,2,2,1,1,7,7,1.0,1.0,4
9ae9c1b3624ce1bda965e13939d932bcd3adf06b,False,2,2,2,0.985228136,7,0,272.0,3,41.50857639,2,0,0.0,0.0,0.0,0.0,1,15,18,1.2,1.2,8,1,36,2,2,1,0,0,0,0.0,0.0,0
27c5d7141d3e562255569bf3a8710c2b6986b817,False,1,1,1,0.0,2,2,391.0,3,1256.721042,1,504,7.353905902,50.0,0.0,0.0,1,8,9,1.125,1.125,6,1,18,2,2,0,1,8,9,1.125,1.125,6
5a6b89b285f1adcd6291819c8a81e11c8c19e8d0,False,1,1,1,0.0,3,3,927.0,11,6.075486111,1,503,6.354012003,15.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
16f2f02fcaef6202a2bf24c449d4fd10eb98f08d,False,1,1,1,0.0,4,4,167.0,3,21.93619213,1,502,5.563043049,49.0,0.0,0.0,5,8,13,1.625,1.625,7,1,26,3,3,1,5,8,13,1.625,1.625,7
13532f629804c8a2b06025d28d1f277ffd78d20d,False,1,1,1,0.0,27,6,906.0,11,12.55387731,1,501,5.124749796,14.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
77a86f5bf749249a3aa0770e07c1b36b71f392df,False,1,1,1,0.0,3,3,84.0,3,0.010497685,1,1276,10.04784152,28.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
f8f0a5f8243bc694813e540cf23b74ecf4d6ad29,False,1,1,3,0.107078913,1,394,188.3333333,5,1334.443048,3,1275,9.048306863,27.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2b303904b7f24e8bccc4215bdef843eeba6fae47,False,3,3,4,1.736258941,217,179,590.75,6,87.95038773,3,15,1.156331024,5.333333333,0.0,0.0,10,26,47,1.8077,1.8077,11,1,94,3,3,1,18,31,59,1.9032,1.9032,12
05bb712bb24a5e3057ccd26e101810ee07bf28ce,False,1,2,3,0.778900975,49,10,211.0,2,332.1305826,2,14,0.158123371,9.0,0.0,0.0,5,30,47,1.5667,1.5667,12,1,94,3,2,1,2,18,26,1.4444,1.4444,9
ada1ac1717723fae968381c6bbd85f28b50f1cce,False,2,2,2,0.391243564,1,12,524.5,11,1.430949074,1,500,6.165326275,30.5,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
ea385c48d6431c9d2174a42a14876f5f020c9a05,False,2,2,2,0.297472249,30,8,1004.5,7,0.941122685,1,499,5.166466913,100.0,0.0,0.0,2,18,24,1.3333,1.3333,9,1,48,2,2,1,2,13,17,1.3077,1.3077,7
2c6657fe55e500492b3235ff44ef138c98256de0,True,2,3,3,1.413568283,46,3,849.3333333,14,38.70065586,2,498,4.745120183,99.0,0.0,0.0,24,26,47,1.8077,1.8077,17,1,94,3,3,1,2,8,10,1.25,1.25,5
0bd29aa7ee3021a0e0665aac254747c2161a29b6,False,1,1,1,0.0,1,1,227.0,10,0.022627315,1,1274,12.27764736,45.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
edad95087bffa54769572f35678107590278c598,False,24,24,24,4.373557262,27,33,216.5833333,23,0.000150463,1,1273,11.27766547,43.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
5197b1a92dc99eed7acbe38b8cdf81fdbcdc6046,False,24,24,24,4.373557262,33,27,216.3333333,23,14.99668981,1,1272,10.27766547,42.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
45752bc843d00e7bcb67763aa36030c134fedc1d,False,1,1,1,0.0,9,13,81.0,7,14.99981481,1,1271,9.277665469,42.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
c4e3a766830fd2849881db89011c1144f0eb21d4,False,1,2,2,0.468995594,19,1,324.0,3,1382.54989,2,1270,8.277920487,491.0,0.0,0.0,5,21,32,1.5238,1.5238,11,1,64,3,2,1,5,12,18,1.5,1.5,10
