commit_hash,contains_bug,nf,ns,ent,nrev,tcmt,hcmt,age,rexp,oexp,orexp,osexp,decl type name,expr call argument_list,call argument_list if,argument_list if condition,if condition expr,condition expr name,name if condition,condition expr operator,operator if condition,decl type modifier,condition expr call,call name if,name name if,name operator if,if block expr,comment decl type,decl name name,decl name operator,expr name name,expr name operator,argument_list if block
4212898822f1798dac0167e4f6a147bd8a3b3dcc,0,3,1,0.920619836,1,9,4,500816.0,1749,1749,1746,1079,0,0,0,0,3,3,1,0,1,0,0,1,3,2,4,0,0,0,12,6,0
3b5f6f76471118e60ee9c9b8536d6b4fba1e785d,0,1,1,0.0,2,11,5,601842.0,1419,1751,1748,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb8be9905d5f3216edc3fbb72b8ce1c380737eac,1,2,2,0.997059057,1,9,4,234387.0,964,964,964,946,4,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
400c865f2994e67189108e36cfa206c365d57274,1,2,1,0.398459274,1,7,1,16641.0,801,801,799,672,7,16,6,2,17,7,9,4,6,0,7,5,12,6,22,0,4,2,7,4,4
844b096d674c3b803923357502435ef89ce0c738,0,1,1,0.0,1,9,3,1626099.0,169,169,169,123,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0
4bb020f50b5cc8656a17b217c04e662d88cb795c,1,1,1,0.0,1,7,4,1231484.0,519,519,519,438,1,2,2,0,18,7,6,3,4,0,8,1,9,5,14,0,0,0,4,2,2
908a080006faff333b061b69b0dc0fd9cab36114,1,5,2,0.623554403,1,11,7,231335.0,929,929,929,884,73,22,2,0,67,21,41,19,23,4,24,6,41,21,99,0,4,2,169,85,2
bf66eebbc28b1f405a49a68d3f6c341d433159ea,1,1,1,0.0,3,11,8,2139965.0,485,491,490,363,4,2,2,1,8,3,2,2,2,1,2,6,2,1,14,0,0,0,0,0,1
3a8da4a4843d787e9bf12973bf1fcf4da793558d,0,2,2,0.650022422,1,12,7,10374.0,873,878,878,860,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0
b164911b7f0efd81ec33325405b88bff8b2334d0,1,24,3,0.802210189,15,87,31,5954.333333,154,154,153,153,1,2,0,0,5,0,0,1,0,0,8,0,0,0,3,0,0,0,0,0,0
3f7a222414fc9d3e9f2e2cfdd05f33740c5afb7e,1,9,2,0.474462357,6,34,18,6260.0,1264,1264,1263,1233,49,27,25,0,146,17,37,40,24,28,117,67,142,81,177,0,10,5,146,91,26
2632f76b421d50cb2135c796a379293007583a1d,1,1,1,0.0,7,22,8,915868.0,814,814,813,688,17,13,2,1,7,4,4,3,2,2,12,0,6,3,4,1,8,4,12,7,1
87438fd705b2b81006a18f1c35ebd112da1b3054,1,2,1,0.918295834,4,13,5,3869.0,817,817,816,691,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,4,0,0,0
019a5f2dd50404abfb06f26d31aa6292eb6344fc,1,3,1,0.329117596,3,7,1,57726.66667,675,675,674,574,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,5,0
7d8f5777bede600d60ceb9be1213c71fd93c3ed7,1,1,1,0.0,2,5,2,964367.0,420,420,419,329,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4a28fecd36ea63b401515287ee6865ac077d9e4b,1,1,1,0.0,3,6,1,49980.0,460,460,459,376,27,18,1,1,25,15,11,18,9,5,26,2,11,5,28,0,0,0,34,12,0
3b844c16e0988b017c67b2329cbe34d4da112b33,1,6,2,0.431458817,5,22,5,47404.0,681,681,680,663,68,42,4,2,37,8,6,10,6,8,36,0,15,9,24,0,18,0,88,40,2
83176f27a464f3a7c699e52461c784670193aae5,0,2,1,0.721928095,2,8,2,6613.0,156,156,155,132,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0
52072a8c8acb1184a649bf0e78d92d108fb0bb24,1,1,1,0.0,1,4,3,1158959.0,429,473,471,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ae445b20fa2567f7e14d989f288edb69b0904433,0,1,1,0.0,1,4,3,129667.0,520,530,530,490,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0
2465143f2498e039dc7a62da7427d0aace5ee29c,1,1,1,0.0,2,7,2,2330962.0,1252,1252,1251,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9d173c92183c30144e8bd4f115b2cd93c3da0d40,1,5,1,0.507846634,4,20,11,320310.8,609,609,607,448,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0
a30f42ddb3701ad90e7f0bb89d4ef435af6b5cf2,1,1,1,0.0,2,7,4,2357891.0,1063,1258,1257,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88b69ab0c482183afa4e1575d666185bbd631890,1,1,1,0.0,4,20,4,68856.0,633,633,631,579,3,9,0,0,0,0,0,0,0,0,0,0,8,5,0,0,8,5,24,15,0
9610458e0c460fc9a478678528fdb406b6d0f8e9,1,5,1,0.663073194,2,11,3,579282.4,637,637,635,583,3,0,0,0,35,27,28,3,8,0,0,0,9,4,76,0,5,3,12,6,0
7e4f32993498db0e06346e32458a1ec7d0c7b3ec,1,3,2,0.55158944,2,8,2,1631010.333,519,519,519,507,25,27,4,0,30,12,3,8,3,4,16,3,20,11,46,0,8,4,27,13,4
541949aed23ea14a71a7d4391bac244b623add0a,1,16,2,0.612682666,7,25,2,314017.5,435,435,434,410,19,19,20,8,37,21,26,10,12,5,16,4,30,15,47,0,0,0,979,635,9
249489d141114a7eff5ee468334f3f645aea2c7c,0,1,1,0.0,1,4,1,2468539.0,459,459,455,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a91c997238253946604165bc17cc0a0c3e3bcb88,0,1,1,0.0,9,29,6,34021.0,294,294,290,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82fb03546bdc5d71b9cb389b68b3c0d4d5a0b241,1,1,1,0.0,1,7,2,388084.0,945,945,944,252,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
7401832a7d45de99562b94340375393a39267f41,1,4,2,0.420733456,1,8,5,1107377.8,98,119,119,50,11,10,1,1,11,5,3,2,3,2,4,0,8,4,19,0,0,0,10,5,0
8397a44bedf542b53284674c87268819f4911d31,1,18,2,0.911670824,4,21,9,201843.3333,623,637,636,583,14,59,0,0,71,0,0,10,0,2,62,0,0,0,104,0,0,0,4,1,0
efde205586a70320d0525e941e5a1cd9657bdd30,1,13,2,0.895704153,2,12,4,1801676.615,950,950,949,830,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184c9e346e298bbda2cc8f30e2f318c1c11e4b13,0,1,1,0.0,4,22,8,1285432.0,354,509,508,405,4,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
e430ddfafcc6e8fa9fecb9c816908c3edce08d77,0,1,1,0.0,1,6,4,2622785.0,441,445,445,334,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
762a721f7f544f2428111f70f4d388f2d4134a55,0,1,1,0.0,2,18,8,1305702.0,573,573,572,442,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed7f78acba45e1142157e39154466a13f9d3ce4e,1,3,2,0.728796743,3,10,3,1193134.333,789,789,788,753,7,23,22,4,151,86,31,51,28,1,40,18,125,58,48,0,0,0,74,33,18
8e5eb1bddcfc71f70604c9d9916659e6cbc66845,1,1,1,0.0,3,8,2,5113.0,322,322,318,63,1,2,2,0,10,0,2,1,2,0,9,1,6,3,0,0,0,0,0,0,2
3ec9aac6c9aa627eb41f8603c517c8cf71be0af0,0,1,1,0.0,1,5,4,2645913.0,739,753,752,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f7eff7251786186ca895c8fc537b304bc89977b3,1,4,2,0.849933507,7,78,48,2126.0,848,848,847,833,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446d63be1b85284d6175b4781859d14668755ae3,1,1,1,0.0,3,20,11,371376.0,458,461,460,362,0,6,6,4,34,0,16,6,12,0,28,5,12,6,0,0,0,0,4,2,2
96cfca6151b674f0266e879013d69de826ce3311,0,2,1,0.99107606,1,6,3,2113676.0,378,378,377,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0
dc75c20397e7322ba87578e766e0cd86ece90f93,1,6,1,0.697363325,11,58,30,316967.0,904,904,900,734,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,4,4,3,0
b58631ce472ce2bfce6319874468aa4e7e11b405,0,6,1,1.0,1,6,3,819155.3333,379,379,378,330,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcf8c6984a3bce9ed5b09cb51739617c910a46a2,0,1,1,0.0,1,3,2,45.0,118,119,118,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0
737c0a3717a5a52037fe18d664a93d5f6f52a1bc,0,1,1,0.0,1,9,7,812474.0,438,468,467,403,3,6,3,0,4,6,2,1,1,3,0,1,8,4,0,0,0,0,3,1,3
824cc9492144dff2494645319854cb68ba5570c6,0,3,2,0.295380263,3,12,5,330277.0,625,641,640,627,6,15,4,3,25,3,11,6,10,0,16,0,8,4,0,0,6,3,30,15,1
472b06d63a591c8caba2b5b3227881a41c589f78,1,1,1,0.0,1,4,3,298749.0,1502,1698,1697,831,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
7df4890d8a98d872deaebd46ca8d92473a3c6585,0,1,1,0.0,1,9,6,1063127.0,1406,1464,1463,820,0,0,0,0,3,1,1,1,1,0,0,0,2,1,0,0,0,0,2,1,0
1f55af8e54dc4841441ab1adf7759baace9452fa,0,10,2,0.810941214,28,145,72,140677.0909,402,402,401,357,21,64,0,0,63,32,0,19,0,16,36,0,0,0,164,0,50,26,38,25,0
3c529933612ff022d139975d661e37c77b1b2e99,0,1,1,0.0,2,14,5,2971975.0,1625,1625,1624,859,6,39,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,2,74,37,0
76afa1556c9739f341adf15226b84bcc8cbaa032,0,1,1,0.0,2,14,5,2469119.0,857,857,857,709,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0
fe092d1a6da74c6473ee4e563498821a1e162955,1,1,1,0.0,3,15,9,319768.0,643,645,643,568,2,12,11,5,19,2,7,5,6,1,13,12,33,19,91,0,0,0,27,16,6
f3b68e352e4ce3d9a725f57e33ab6c479c27720c,1,1,1,0.0,3,10,3,351817.0,479,479,478,119,16,16,6,1,24,2,12,4,8,4,18,5,16,8,48,0,2,1,1,0,5
7de046db735ffc1e17d11dca1bb815876e796cdc,1,16,1,0.808857689,5,12,3,1165885.5,122,195,195,186,24,10,9,0,44,16,6,6,3,15,24,9,47,26,0,1,10,5,21,10,10
7d5b0e2b042c5f6c3074cd20ba9baf9dfd733203,0,1,1,0.0,1,3,1,1251820.0,180,180,180,71,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57004b7fda861e1e59a00688a859f30d9a088b4e,0,1,1,0.0,4,21,4,10.0,398,398,398,163,12,6,2,0,7,3,2,3,1,1,4,0,26,12,30,0,6,3,4,1,3
9b5cdccc02e3a3f173359f4a71d6143c290a1342,1,1,1,0.0,1,9,1,1804765.0,616,616,615,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39e616c15980153d76fda516ba42824599a45e42,0,2,1,0.918295834,1,6,4,173726.0,806,896,895,705,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c68737add39360040e5b0cd93f01f229d6a8bbc9,0,3,1,0.842728124,1,6,2,837237.0,168,168,168,127,15,21,21,0,178,80,6,47,2,3,49,16,124,49,144,0,12,6,64,19,23
ff25691d00d634068c6389f8f1607d7cc95ac5be,1,3,1,0.847107322,5,31,11,0.0,1293,1293,1291,652,15,21,21,0,178,80,6,47,2,3,49,16,122,48,144,0,12,6,62,18,23
6e483e8385a6f1ec4af6b16bb792b272f0389ff4,1,1,1,0.0,1,3,0,708117.0,477,477,476,370,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7e90df7bf5aafd09ea5ed8bcc370db6a8912d173,1,8,2,0.765831908,5,38,8,197278.875,400,400,400,392,31,42,13,4,76,30,13,9,6,10,52,4,53,27,73,0,2,1,43,22,9
21c98e52c5aab6f063457729ac8344134071f0c5,0,6,1,0.688043225,1,5,4,230122.3333,125,125,125,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
099029a3425bf44704672b8105b91968a3a46148,1,1,1,0.0,1,10,1,2101969.0,491,491,490,382,1,6,6,2,12,0,5,2,4,0,10,3,9,5,0,0,0,0,4,2,4
c28e61a0f430b4789adf3155559f6a3734b88e0c,1,1,1,0.0,2,7,2,450254.0,1173,1173,1172,1048,2,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0
ed827acc27530a97b84685920615359010d74f48,1,3,2,0.997173834,3,36,18,12241.0,598,598,594,490,10,18,0,0,4,2,1,2,3,3,0,0,2,1,4,0,8,4,1,1,0
7e3c632e96dbbd6f577c2ba98464a54176c5b7b0,1,4,1,0.537529953,8,23,3,98552.0,488,488,488,391,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
db1aa6dd99aa7ce3118452c811dcf88a863511d7,0,1,1,0.0,2,11,6,76756.0,482,493,492,384,0,1,1,1,8,3,3,1,3,0,4,0,6,3,5,0,0,0,4,2,0
fa8e18c3860d8c43795152da1d4c38dc1471f320,0,4,1,0.827659341,6,35,14,390340.25,517,517,517,460,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,12,0
3280b919855dae6de4319450ff352d1c493649a9,1,10,1,0.813161866,1,5,4,6741.0,224,661,659,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b319d44798fe4c5aa8b859966d64f28b08be28dd,1,32,2,0.860019026,6,33,5,526342.7188,485,485,484,458,36,42,0,6,6,1,0,1,0,13,4,0,0,0,8,1,14,7,12,10,4
95550c8f1292c93ea42d59283394fc4f4d63bf2c,0,1,1,0.0,1,10,6,261571.0,1508,1644,1643,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c93f7b69486a0d12b475e31eeb699ae07aa928c2,0,4,2,0.76072691,1,7,2,174495.0,173,173,173,168,3,21,0,0,1,1,0,0,0,2,0,0,0,0,5,0,2,1,10,5,0
9848c8b92c70006e55a7fa569d06d62efaf5ccc1,0,2,1,0.970950594,1,4,3,1462673.0,603,641,640,571,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
c74bc26605f2337b13f366c2600fff4822d88ffe,1,1,1,0.0,1,8,5,384516.0,1603,1873,1872,1180,2,2,2,2,16,6,7,2,6,0,8,1,12,6,8,0,0,0,12,6,0
76d0df1b0ad9de56b7ca2e86c254f61d6e5ea702,0,1,1,0.0,1,6,2,941943.0,1731,1731,1727,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167af3b6cad5f40cafffafdc779f26ef63e62c81,0,2,1,0.449825654,2,11,5,277510.0,145,208,208,83,143,48,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,29,14,0
7ae6a6e744f92db2626b7c9b38175dc4140a4eaf,0,1,1,0.0,1,10,5,834899.0,1847,1847,1846,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f71487da3a93ec5f52af496301d91e5b8777494d,0,2,2,0.918295834,1,6,2,383170.0,568,568,567,553,0,0,0,0,9,5,3,3,4,0,0,0,2,1,0,0,0,0,2,1,0
b371f3f943703840d0dfbe30505018bcca06e260,1,1,1,0.0,1,9,3,87987.0,1594,1594,1592,934,14,5,0,0,1,1,0,0,0,0,0,0,12,6,17,0,0,0,10,5,0
e1b2755083c8b30d2062108ea490f9c49729cf3b,0,9,1,1.0,1,3,2,3323573.0,207,268,267,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cd27535ca048a671fc6d2e5fdc9c0727b065c097,0,10,1,0.975006431,1,8,6,1340880.8,697,741,741,628,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3d6901066af9f0f9c42d5c7eedf74519946917d6,0,2,1,1.0,1,3,2,1795400.0,567,691,691,642,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b55ed97e7967fca675fa43a8c0cd7445bbbbb493,0,13,2,0.789417045,2,9,4,228863.8462,137,226,224,222,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,36,0
f254c5c8bf91a1d22c0f17c9842663cb68ee6b74,0,11,1,0.742115797,4,18,9,341437.3636,1272,1285,1284,664,24,13,2,0,5,0,3,1,2,6,4,0,7,3,14,0,4,2,19,8,2
24be238fccee67ad060247ad22e15b6bddd506e0,0,7,1,0.827479715,10,27,7,98858.28571,496,613,612,494,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
06001ce0085c5fd47bbcc3c7ab151f7c0ac2f0ed,1,3,2,0.627079356,3,15,8,262905.0,298,309,309,291,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,6,0
edfc0f89a93c07d7aa9a99548c0d83b04f566629,0,2,2,0.740865686,6,18,9,29760.0,390,390,389,380,21,12,2,1,24,9,10,8,10,0,8,1,12,6,0,1,5,3,46,25,1
16a1d5c81bfaf2103b8584d59f6bbd844fc67985,0,1,1,0.0,1,10,1,1211941.0,1262,1262,1261,772,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0,0
5e497111dbd3e04380bee500364a5ee02065d193,0,1,1,0.0,2,13,4,797.0,760,760,759,313,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,0
a17907829e6b180f2bb4af9a8594996b2a0e531a,1,29,1,0.896619728,4,18,8,107757.0,147,236,234,215,187,13,5,2,19,6,12,3,5,2,10,4,28,14,30,0,4,2,40,20,3
72367b1679f8176c8f8a2a424a1c9325433dd8cd,0,3,2,0.770377614,13,46,11,182.6666667,716,716,715,702,57,29,0,0,243,92,0,66,0,15,113,0,0,0,181,0,1,0,91,44,0
8b5218a1e9136d6889d3e57b37b5341b4bcf6df0,0,1,1,0.0,1,4,3,216939.0,468,472,470,425,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6e278b868824db8e24b68d48fa0f6e154de1b2f6,1,3,2,0.404060613,5,27,3,1746501.333,507,507,506,479,35,14,1,0,57,10,3,6,3,13,43,0,4,2,80,1,2,1,36,19,1
3b69fa6bc70efe6f14cb67546812f611b891709c,1,4,2,0.332084985,6,27,7,25295.25,932,932,930,896,28,40,6,1,45,10,5,9,6,9,28,8,17,9,40,0,6,3,34,19,7
6a0f84e0a86b9c27a861e19b4eb7bb4701a1e3c7,0,3,1,0.886859507,1,11,1,295814.3333,503,503,501,457,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
472cc7ac27ea552a254b9a56663a8e94082b137a,1,3,1,0.799668007,1,6,3,590989.0,469,934,932,779,5,4,4,0,4,2,9,2,2,2,0,2,20,10,41,0,0,0,4,2,4
9a81e371079d6aab20f6c4a43031857f4172688c,0,30,1,0.875357133,2,10,5,367192.4167,227,233,233,189,103,112,22,0,0,0,0,0,0,40,0,43,0,0,0,0,142,70,127,109,0
08790636f2b19a6bab97e3462211bec5b2d23c45,1,7,2,0.85097841,2,8,4,387786.0,409,442,441,430,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,22,12,0
2d68c8ee8d28556eb40eb576d30b64fdac9b388d,0,2,1,1.0,2,12,7,2412600.0,515,526,525,406,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9ea1d51c481f0b400e4d2609d62a664035395857,0,1,1,0.0,2,16,10,4171213.0,327,331,327,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dedd4a7a7ca9be18ed9fc958ea4da48c2f1fd82f,0,1,1,0.0,1,9,5,449423.0,542,542,542,446,0,0,0,0,3,3,1,0,1,0,0,1,6,3,9,0,0,0,6,3,0
cf36e571eea0c1befda2abfe2a177ee9f7fc2912,0,4,1,0.71189747,2,6,0,2234478.0,516,516,515,397,6,0,0,0,12,0,9,3,3,0,6,3,6,3,15,0,8,4,8,4,0
6694181bb78433284c9c12ab4096782e755c3473,0,2,1,0.309543429,1,4,1,630351.0,211,211,211,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
4a47187b7aee8f9d44778122e1d37d9c668d8323,0,2,1,0.278669804,2,6,3,1406537.5,583,710,710,658,8,3,0,0,17,10,7,4,3,3,10,3,3,1,18,0,0,0,17,8,0
0d43b8c617c4bb564e0789994de94f26506ad30b,1,8,1,0.754650965,2,5,2,688308.0,191,212,212,61,9,32,32,4,128,26,12,36,17,2,75,23,75,50,158,0,0,0,29,15,29
7220d7f365d6cfa500db8517493c453603575c8b,0,1,1,0.0,1,5,4,558801.0,137,164,164,150,0,0,0,0,11,8,5,3,5,0,0,0,4,2,0,0,0,0,4,2,0
d29d4c2afac15604b0e6978e075f1ec8a67c2d46,0,2,1,0.721928095,2,12,6,1114622.0,930,930,928,771,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0
f7957f39937c42aadecc6ad2b73d006559514e00,1,14,1,0.863082418,3,23,5,346080.5714,1471,1471,1469,1249,34,6,3,1,27,9,16,5,9,24,12,2,18,9,14,0,28,14,24,12,2
08c1cb5c5a7da849dbd8a1f5020da69e8ebc7c70,1,1,1,0.0,2,6,1,153167.0,419,419,418,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437da962c2b486b1a1722aac003bfa00b93ac204,1,1,1,0.0,3,24,14,2498821.0,865,865,864,677,0,3,3,2,16,0,6,4,7,0,12,4,22,11,56,0,0,0,0,0,1
97282527ae7f1c97d6ca3cfeee61c4bacb30832f,1,2,2,0.609840305,4,24,4,2141830.0,139,139,139,139,6,5,0,0,14,11,4,7,3,1,0,0,6,2,10,0,2,1,6,2,0
2d8910cbeda8e88223fa386e4398f13b455fd7ca,0,4,2,0.888970092,5,15,6,366026.5,564,564,563,551,7,2,1,0,3,2,2,1,1,2,0,2,8,4,18,0,0,0,8,7,1
5ec5ce354904d35c013512a1d38c24502e298657,0,2,2,0.9701808,5,31,7,2245733.5,650,650,649,641,31,28,4,1,24,11,14,6,9,1,20,4,18,9,30,0,0,0,32,15,3
3b2ccf1277e1d673a0a4bcfd81565fc7cf5cc5a6,0,4,1,0.58771564,2,14,5,1943656.5,662,662,661,586,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2ea976c3a713535c2419d936d575e0b24545f0fa,0,1,1,0.0,2,6,4,1194705.0,681,681,680,546,1,0,0,0,7,7,4,5,3,0,0,0,2,1,0,0,0,0,2,1,0
37b0a8e7e645b97df57aae44059b2aa35bc909c3,0,2,2,0.783776947,2,10,5,68503.0,320,459,458,446,4,11,1,0,16,20,2,7,2,0,6,1,7,3,17,0,4,2,18,9,1
ab84aa53affd6215abcdbe6dc56a0ca021a49d6b,0,1,1,0.0,1,6,4,211619.0,805,810,809,553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
336f24465a106553dae26ac84a3c43f9ad939a57,1,1,1,0.0,1,7,5,4735627.0,813,813,809,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcba6ed25244b36a7975a7c1bc429732d54818d1,0,1,1,0.0,4,14,6,606614.0,1178,1185,1184,711,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
c7b9a60571ace1a555226c33a2dd5afbe6bfbcf4,0,1,1,0.0,9,28,11,426732.0,272,323,323,268,0,3,2,1,5,0,2,1,2,0,4,0,2,1,0,0,0,0,0,0,1
f44360923e37f967fa01163b5ddbb6f5c0de8ddb,0,2,1,0.73206669,12,33,11,1613.0,273,324,324,269,27,27,0,0,14,9,0,14,0,2,36,0,0,0,20,0,2,1,26,11,0
71916282be0a3b5191602c1d942c77a6707aa993,1,2,1,0.102158036,3,23,10,139598.0,203,224,224,71,6,24,24,1,86,9,2,22,2,0,64,15,44,28,56,0,4,2,5,2,23
afa50b1478f8ecea30c4991ff753162e750fc7dc,1,3,1,0.739537614,4,20,8,1044883.0,437,437,436,380,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,4,0
d06de7f919f64b6e3d251b6644e2aba27751f030,1,4,1,0.871018072,1,12,2,413078.25,227,227,227,74,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5cb0368516abd293daf67711a36bbacc99422e9a,1,5,2,0.691247584,15,78,30,984761.6,1091,1091,1091,1065,227,225,0,0,418,233,4,111,2,79,193,0,14,8,717,0,96,31,416,204,0
e5d549552614f89dd73b29fc3ee4710f65bb1e57,0,4,2,0.875419957,5,38,11,243262.5,674,674,673,664,6,12,6,3,21,3,10,4,8,0,14,6,14,7,26,0,0,0,12,6,3
0bc02fd0d61d1e4aed9b39890d28975dff30e822,0,198,3,0.722131595,22,61,19,87606.50658,1474,1474,1473,844,0,137,36,0,0,0,0,0,0,0,0,35,41,20,327,0,0,0,400,201,36
7445d41e32e5d241b5c124b7f81c0ae31c36ffc2,0,1,1,0.0,1,3,1,3704.0,516,516,516,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595021e0f7a2bfed37750cc41d6c4564e69297c8,0,1,1,0.0,3,18,3,6676.0,519,519,519,419,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
b188221fee0eaacec115b514185a0508ef655897,1,7,2,0.824074138,3,19,10,179185.0,938,949,948,893,17,13,9,5,52,13,10,10,10,3,26,4,22,11,31,1,3,1,8,4,4
1a414cbc2664621431028593ea7b6de3e730d556,1,8,2,0.935784974,2,11,1,993125.0,662,662,661,575,0,0,0,0,40,25,8,15,11,0,0,0,12,6,28,0,0,0,68,34,0
a159ca80d73f07d617d6edd9b3e59bda25449a1c,0,6,2,0.869354293,4,23,13,882626.1667,697,711,710,681,10,18,4,1,22,2,7,3,6,4,19,2,15,7,10,0,0,0,57,29,3
d86e101d1bbee6865aa78f131a072e732e2136ae,1,1,1,0.0,3,21,14,630810.0,534,612,610,553,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
b2363a935c8dac2c332c79d4c10c99be89656047,1,4,2,0.60468627,2,19,4,283667.0,1025,1025,1024,975,10,32,6,3,15,5,14,4,9,2,4,4,14,8,21,0,0,0,143,72,3
aea684506945a12312fc05fb3bb4f549da93f7f5,1,3,2,0.348998218,6,31,18,4607424.0,104,104,104,102,23,10,1,1,21,7,8,7,5,10,18,2,8,4,37,0,10,5,34,17,0
2c4845ce331e5dfaf5e106f74871ce16721a1358,0,8,1,0.907729314,3,19,3,1545223.125,1218,1218,1217,658,5,0,0,0,4,0,2,1,1,4,3,1,1,0,0,0,1,0,0,0,0
