commit_hash,contains_bug,add_num_cycles,add_density,add_num_nodes,add_num_edges,add_avg_in_degree,add_avg_out_degree,add_max_degree,add_min_degree,add_sum_degree,add_avg_degree,add_median_degree,add_num_selfloops,del_num_cycles,del_density,del_num_nodes,del_num_edges,del_avg_in_degree,del_avg_out_degree,del_max_degree,del_min_degree,del_sum_degree,del_avg_degree,del_median_degree,del_num_selfloops,ns,nd,nf,entropy,la,ld,lt,ndev
e9dc8e2e51e8cbab9d3f6a1830a5bf4aee839a71,False,9,0.12,15,26,1.7333,1.7333,11,1,52,4.0,3.0,1,13,0.1,20,39,1.95,1.95,13,1,78,4.11,3.0,2,2,2,3,0.794256,37,6,2177.67,26
8bb40f3fa88c1d17984108a8ec0ff56fd24800f6,False,147,0.06,40,87,2.175,2.175,18,1,174,4.46,3.0,1,147,0.06,40,87,2.175,2.175,18,1,174,4.46,3.0,1,2,6,9,1.72816,48,16,641.111,26
72bce837d038e0c61435c77c56fadd81dcd05cbb,False,17,0.06,31,57,1.8387,1.8387,15,1,114,3.8,3.0,1,10,0.08,21,35,1.6667,1.6667,13,1,70,3.5,2.0,1,4,6,6,2.16159,55,2,1449.0,26
a5c839a3a69bfb71007b1645bb9ea79f05fcd702,False,8,0.07,27,48,1.7778,1.7778,14,1,96,3.69,3.0,1,8,0.07,27,46,1.7037,1.7037,14,1,92,3.54,3.0,1,2,2,2,0.33729,16,0,897.5,26
ef2389d9e6f008825898cffa24202105d6ee0177,False,9,0.15,13,23,1.7692,1.7692,11,1,46,3.83,2.5,1,9,0.15,13,23,1.7692,1.7692,11,1,46,3.83,2.5,1,1,1,2,0.33729,13,3,1990.5,26
d22717a07a3614f7b79dd166a7afa79b5fe661c3,False,31,0.08,26,50,1.9231,1.9231,17,1,100,4.0,3.0,1,31,0.08,26,50,1.9231,1.9231,17,1,100,4.0,3.0,1,2,2,2,0.33729,8,8,1656.5,26
b03cde24d42e11bdf389346b21d8df1e6695aed6,False,49,0.11,22,49,2.2273,2.2273,16,1,98,4.67,3.0,2,29,0.1,22,46,2.0909,2.0909,16,1,92,4.38,3.0,1,3,3,4,1.68948,15,0,1667.0,26
787f1fef77581419592a89ae71d9ae0ffe9fea33,False,25,0.06,34,64,1.8824,1.8824,16,1,128,3.88,3.0,1,13,0.08,22,38,1.7273,1.7273,12,1,76,3.62,2.0,1,2,3,3,0.504128,52,13,598.0,26
5998c18fde1da769e91e3ef1bcca484723730c76,False,160,0.06,40,96,2.4,2.4,23,1,192,4.92,3.0,1,164,0.06,40,97,2.425,2.425,23,1,194,4.97,3.0,1,4,17,31,3.74504,125,141,577.032,26
533e6f60ac270e0123c9e84248a00001dd43c4b8,False,8,0.17,11,19,1.7273,1.7273,9,1,38,3.8,3.0,1,8,0.17,11,19,1.7273,1.7273,9,1,38,3.8,3.0,1,1,1,2,0.543564,8,0,1984.5,26
3c4404f7ce632b92a950136eb9c55ea0bc8b1a9d,False,22,0.06,30,54,1.8,1.8,15,1,108,3.72,3.0,1,20,0.08,24,43,1.7917,1.7917,12,1,86,3.91,3.0,1,2,5,7,2.45415,163,0,784.429,26
62ccfdbabb27ee4315f5ef4cb1975f4232265297,False,20,0.08,24,42,1.75,1.75,14,1,84,3.65,3.0,1,16,0.07,24,40,1.6667,1.6667,14,1,80,3.48,2.0,1,2,2,2,0.391244,7,6,958.0,26
8d710142ab6fb046caea08d904d0ca374625ed96,False,36,0.07,29,55,1.8966,1.8966,15,1,110,3.93,3.0,1,36,0.07,29,55,1.8966,1.8966,15,1,110,3.93,3.0,1,2,2,2,0.413817,7,5,928.0,26
06119562194fdac8e6c7a81ca9139b8feb851af0,False,10,0.07,23,36,1.5652,1.5652,12,1,72,3.27,2.0,1,10,0.07,23,36,1.5652,1.5652,12,1,72,3.27,2.0,1,2,2,2,0.439497,9,2,838.5,26
5983cdfe3d976c46f18970d77b003b637a83faf8,False,7,0.18,10,16,1.6,1.6,8,1,32,3.56,3.0,1,7,0.18,10,16,1.6,1.6,8,1,32,3.56,3.0,1,2,2,2,0.0764243,21,86,854.0,26
7b6d2354667dbacb2cb031cf856071d29d195ae6,False,7,0.09,17,25,1.4706,1.4706,10,1,50,3.12,2.0,1,7,0.09,17,25,1.4706,1.4706,10,1,50,3.12,2.0,1,1,1,2,0.591673,3,4,812.5,26
378f294c2cd92ac0d505201857f03746ce2e58ac,False,7,0.1,16,25,1.5625,1.5625,9,1,50,3.33,2.0,1,7,0.1,16,25,1.5625,1.5625,9,1,50,3.33,2.0,1,12,21,22,4.44757,43,42,393.591,26
e019f74b862d148fa911c53cf75dc9c5fe7cf385,False,7,0.1,16,25,1.5625,1.5625,9,1,50,3.33,2.0,1,9,0.11,16,27,1.6875,1.6875,11,1,54,3.6,3.0,1,1,1,2,0.391244,1,12,1986.5,26
f45b18791a92201fb4959857cafbda7543942022,True,287,0.05,46,110,2.3913,2.3913,24,1,220,4.89,4.0,2,302,0.06,44,106,2.4091,2.4091,22,1,212,4.93,4.0,2,2,3,10,2.33513,851,483,256.1,26
230e4261162389d40443a15b6d0b837557577baf,False,9,0.11,16,27,1.6875,1.6875,11,1,54,3.6,3.0,1,9,0.11,16,27,1.6875,1.6875,11,1,54,3.6,3.0,1,2,3,4,1.64315,93,0,1117.5,26
678f4366dbf67971cf016ddb9c0c51af8e49ebcc,False,7,0.09,18,28,1.5556,1.5556,9,1,56,3.29,3.0,1,7,0.09,18,28,1.5556,1.5556,9,1,56,3.29,3.0,1,2,2,2,0.918296,2,1,854.5,26
83d4ddf45aa16649bd9fae367fa915379d5781cd,False,51,0.07,31,62,2.0,2.0,15,1,124,4.13,3.0,1,48,0.07,30,59,1.9667,1.9667,14,1,118,4.07,3.0,1,2,3,3,1.23096,13,2,1825.33,26
6121dc0cd19c3f7d2f4412922cffd1ff47e6f756,False,7,0.11,16,26,1.625,1.625,9,1,52,3.47,3.0,1,7,0.11,16,26,1.625,1.625,9,1,52,3.47,3.0,1,2,2,2,0.200622,14,18,1165.5,26
53b1d1e4392cfd35d10860e3b1437273d909a316,False,7,0.12,15,25,1.6667,1.6667,10,1,50,3.57,2.5,1,7,0.12,15,25,1.6667,1.6667,10,1,50,3.57,2.5,1,2,2,2,0.918296,2,1,2305.5,26
b2c44c6112c687476f389696c7cf842e207306b3,False,7,0.19,10,17,1.7,1.7,8,1,34,3.78,3.0,1,7,0.19,10,17,1.7,1.7,8,1,34,3.78,3.0,1,1,1,2,0.918296,2,1,1983.0,26
e0b7cde711b1b9e1a03660ec635041eeb9755049,False,39,0.07,28,52,1.8571,1.8571,13,1,104,4.0,3.0,1,21,0.08,23,40,1.7391,1.7391,13,1,80,3.81,3.0,1,3,6,6,2.08757,88,17,1693.83,26
9d58f9aebfec3163bd7823e94292fd2f66ca7d18,False,28,0.1,20,37,1.85,1.85,13,1,74,3.89,3.0,1,28,0.1,20,37,1.85,1.85,13,1,74,3.89,3.0,1,2,2,4,1.79902,10,9,1113.0,26
110388208a232651fb82fa8e856541ef24aff81b,False,30,0.06,34,62,1.8235,1.8235,16,1,124,3.88,3.0,1,4,0.17,9,12,1.3333,1.3333,7,1,24,3.0,2.0,1,1,2,2,0.973385,141,0,0.0,0
5cb3f33c5abec458bc0fc189e18ecea3dba94491,False,67,0.1,21,44,2.0952,2.0952,11,1,88,4.4,3.5,1,67,0.1,21,44,2.0952,2.0952,11,1,88,4.4,3.5,1,2,2,8,2.80575,12,11,1900.0,26
4cb29f81492d3b4250f43898a1b3ffae2b28e012,False,7,0.19,10,17,1.7,1.7,8,1,34,3.78,3.0,1,4,0.17,9,12,1.3333,1.3333,7,1,24,3.0,2.0,1,2,3,4,1.41193,26,9,1678.25,26
f5554dd315c730286edbb333b4008e48620e2acc,False,225,0.05,51,127,2.4902,2.4902,30,1,254,5.08,4.0,1,121,0.06,41,102,2.4878,2.4878,24,2,204,5.1,4.0,1,3,7,14,2.89705,1233,648,517.5,26
ffd9951f30a66ae08a59943c2db62ad6d482f437,False,28,0.1,20,37,1.85,1.85,13,1,74,3.89,3.0,1,28,0.1,20,37,1.85,1.85,13,1,74,3.89,3.0,1,2,2,4,1.79902,9,10,1112.5,26
30e673e60a746f855f50bf03b74810e19130e422,False,28,0.1,20,37,1.85,1.85,13,1,74,3.89,3.0,1,28,0.1,20,37,1.85,1.85,13,1,74,3.89,3.0,1,2,2,4,1.79902,10,9,1112.25,26
3026e5aeb51520278f2648a8b7a69e3132013b32,False,16,0.09,21,37,1.7619,1.7619,13,1,74,3.7,3.0,1,26,0.06,35,69,1.9714,1.9714,17,1,138,4.06,3.0,1,2,4,8,2.18844,3,152,598.0,26
f669852b332af78aaf658f69e785fad31a1aa392,False,26,0.06,35,69,1.9714,1.9714,17,1,138,4.06,3.0,1,16,0.09,21,37,1.7619,1.7619,13,1,74,3.7,3.0,1,2,4,8,2.18844,152,3,579.5,26
87ed1b37949fe1e7e8306da8287b53cb2025cf23,False,8,0.16,11,18,1.6364,1.6364,9,1,36,3.6,2.5,1,8,0.16,11,18,1.6364,1.6364,9,1,36,3.6,2.5,1,2,2,2,0.811278,5,3,3134.5,26
eb168360c550943828d9fe2c7bfdcd4f5e830003,False,10,0.12,15,25,1.6667,1.6667,12,1,50,3.57,2.5,1,288,0.05,49,106,2.1633,2.1633,21,1,212,4.42,3.0,1,1,1,1,0.0,0,966,966.0,1
59a8b407da93784f38266515e2e1e06d249e8a40,False,7,0.07,22,34,1.5455,1.5455,11,1,68,3.24,2.0,1,7,0.07,22,34,1.5455,1.5455,11,1,68,3.24,2.0,1,2,2,2,0.439497,6,5,865.5,26
8df784b5fb15273af31d8c104f0f7c47c78e82a3,True,168,0.06,41,93,2.2683,2.2683,22,1,186,4.65,3.0,1,11,0.09,18,28,1.5556,1.5556,12,1,56,3.5,3.0,1,2,5,6,1.3566,166,122,722.5,26
ee359d7be1deb457b59ee12e26fac206d0198182,False,24,0.06,33,62,1.8788,1.8788,14,1,124,4.0,3.0,1,30,0.06,32,64,2.0,2.0,16,1,128,4.27,3.0,1,2,3,4,1.2271,55,20,640.0,26
fbe5e491e65010ccaa1d3a646bee883a1873da19,False,7,0.1,16,24,1.5,1.5,9,1,48,3.2,2.0,1,4,0.1,15,20,1.3333,1.3333,7,1,40,2.86,2.0,1,2,3,3,1.17668,29,1,2092.67,26
0e1a0004445c37849570f14a20a1e7f55a3a3860,False,9,0.11,16,27,1.6875,1.6875,11,1,54,3.6,3.0,1,7,0.1,16,25,1.5625,1.5625,9,1,50,3.33,2.0,1,2,2,3,1.11552,8,13,1578.67,26
cf3b400a2a8e66f8689856bfb16b2547526a012a,False,13,0.08,23,41,1.7826,1.7826,13,1,82,3.73,3.0,1,13,0.08,23,40,1.7391,1.7391,13,1,80,3.81,3.0,1,2,3,3,0.583473,35,10,1041.33,26
993f06df44b05ece89afd85cd662bb325ed5f8a3,False,159,0.06,45,114,2.5333,2.5333,28,1,228,5.18,4.0,1,149,0.05,46,113,2.4565,2.4565,29,1,226,5.14,4.0,1,3,10,27,4.17815,639,526,609.333,26
2237bbd82d49e344aebdbb02e4ff7fa69743efb5,False,8,0.1,19,34,1.7895,1.7895,12,1,68,3.78,2.5,1,8,0.17,11,19,1.7273,1.7273,9,1,38,3.8,3.0,1,4,6,7,2.34255,61,2,408.429,26
0f27f92d26abfa9b9fa54681ace5486b79e9959e,True,81,0.06,35,76,2.1714,2.1714,19,1,152,4.47,3.0,1,20,0.07,29,55,1.8966,1.8966,15,1,110,3.93,3.0,1,2,2,5,1.85088,200,37,430.8,26
cd699bf56d804a40d634a2976278129c8fa7ec40,True,136,0.07,39,100,2.5641,2.5641,25,2,200,5.26,4.0,1,112,0.06,37,86,2.3243,2.3243,23,1,172,4.78,3.0,1,2,9,10,3.1521,275,204,400.2,26
89be33bb134285faa7d22d756ef34f56ef490e5f,False,112,0.06,37,83,2.2432,2.2432,16,1,166,4.61,3.0,1,10,0.07,27,46,1.7037,1.7037,14,1,92,3.68,3.0,1,4,8,9,2.61644,227,17,674.0,26
ce7eb312b34d32841c85dde01cd24cf3e934fad4,False,107,0.07,37,87,2.3514,2.3514,19,1,174,4.83,3.0,2,36,0.07,29,58,2.0,2.0,17,1,116,4.14,3.0,2,3,7,7,1.72707,104,6,744.0,26
f110c33b221ed14ef68bf20298d2933b56186844,False,11,0.11,15,24,1.6,1.6,10,1,48,3.43,3.0,1,11,0.07,24,39,1.625,1.625,12,1,78,3.39,3.0,1,2,2,2,0.0914016,4,82,3200.0,26
6bac84745b9c62907e8cc6a16bad6c76ac3eb9c6,False,15,0.07,26,45,1.7308,1.7308,14,1,90,3.6,3.0,1,21,0.06,32,57,1.7812,1.7812,15,1,114,3.68,3.0,1,3,4,4,1.75862,4,20,726.0,26
e3590b420a0914d959f6cd555185ef04640c5801,False,7,0.1,16,25,1.5625,1.5625,9,1,50,3.33,2.0,1,7,0.1,16,25,1.5625,1.5625,9,1,50,3.33,2.0,1,1,1,2,0.918296,2,1,1974.5,26
7c404ad0ea4c61e90e8c86015de25ef196168c29,False,57,0.09,26,59,2.2692,2.2692,14,1,118,4.72,3.0,3,97,0.09,27,64,2.3704,2.3704,16,1,128,4.92,4.0,3,4,5,12,2.6231,55,163,749.917,26
890f69ead827467381983b185fd4fa9a6a0780cd,False,26,0.08,26,54,2.0769,2.0769,16,1,108,4.32,3.0,3,26,0.09,25,52,2.08,2.08,16,1,104,4.33,3.0,3,2,2,3,1.04575,103,42,765.333,26
1392eeaf8397a6c6814607cf61cb962403df1447,False,4,0.13,11,14,1.2727,1.2727,7,1,28,3.11,2.0,1,4,0.17,9,12,1.3333,1.3333,7,1,24,3.0,2.0,1,2,3,3,0.831544,16,6,1661.67,26
3601e5b9438261716397d56e808f768cbf57e1be,False,10,0.09,20,34,1.7,1.7,12,1,68,3.58,3.0,2,10,0.09,20,34,1.7,1.7,12,1,68,3.58,3.0,2,2,2,2,0.918296,2,1,834.5,26
67e93b1345b632a2e7e0e16d40af2c28897e2c25,True,34,0.09,27,60,2.2222,2.2222,14,1,120,4.62,3.0,1,35,0.07,30,63,2.1,2.1,15,1,126,4.34,3.0,1,3,3,5,1.94923,31,15,343.0,26
669cea997b2d12310e86c0af57e5d3f98aef66dd,False,7,0.1,17,27,1.5882,1.5882,10,1,54,3.38,2.5,1,7,0.12,14,22,1.5714,1.5714,10,1,44,3.38,3.0,1,2,2,2,0.591673,4,3,841.5,26
6199ecac13c0fc4bf8b9775693e805a10b7219ee,False,9,0.15,13,24,1.8462,1.8462,11,1,48,4.0,3.0,2,9,0.15,13,24,1.8462,1.8462,11,1,48,4.0,3.0,2,2,2,2,0.721928,3,2,833.0,26
9b07ee82dddaab0ff5562a84b7f5230d11315e9c,True,146,0.05,47,102,2.1702,2.1702,25,1,204,4.43,3.0,2,16,0.07,28,56,2.0,2.0,15,1,112,4.15,3.0,2,4,11,17,3.44741,354,54,1060.53,26
5ed596750d9e902f2c073c678f10714e30e243e0,False,38,0.06,33,62,1.8788,1.8788,18,1,124,4.0,3.0,1,33,0.07,28,56,2.0,2.0,15,1,112,4.31,3.0,1,4,10,13,3.2902,248,47,768.154,26
c979e55fe43bc24cb656147ba9179211de039e9d,False,47,0.07,29,57,1.9655,1.9655,15,1,114,4.07,3.0,1,43,0.06,32,60,1.875,1.875,16,1,120,3.87,3.0,1,2,2,2,0.309543,13,5,797.5,25
cb03d287e876882561dc5497aefec404895da515,False,14,0.11,19,36,1.8947,1.8947,12,1,72,4.0,3.0,2,14,0.11,19,36,1.8947,1.8947,12,1,72,4.0,3.0,2,2,2,2,0.200622,25,7,822.5,25
559595dc6f4e93b0917e72377a931de973b61e88,False,8,0.12,15,25,1.6667,1.6667,10,1,50,3.57,3.0,1,8,0.1,16,25,1.5625,1.5625,10,1,50,3.57,3.0,1,1,1,1,0.0,0,5,101.0,1
66ef9a4dd89bfb63d5a59978642a1a936412933f,False,25,0.07,26,47,1.8077,1.8077,14,1,94,3.76,3.0,1,25,0.07,26,47,1.8077,1.8077,14,1,94,3.76,3.0,1,2,6,6,2.46967,7,6,722.833,25
59ff7ff9151103d579d5436374b772e40778aa5e,False,8,0.12,16,29,1.8125,1.8125,9,1,58,3.87,3.0,1,8,0.12,16,29,1.8125,1.8125,9,1,58,3.87,3.0,1,2,2,2,0.048052,94,93,2260.0,25
d6383866ab5aafd4a4c3a34d0c7479dce21c182b,False,7,0.1,16,24,1.5,1.5,9,1,48,3.2,2.0,1,4,0.17,9,12,1.3333,1.3333,7,1,24,3.0,2.0,1,2,2,2,1.0,2,0,801.5,24
c6e1e5425d4608bb276e9347ee57ca1b2839dbd2,False,125,0.07,31,68,2.1935,2.1935,16,1,136,4.53,3.0,1,13,0.08,22,38,1.7273,1.7273,12,1,76,3.62,3.0,1,2,3,3,0.264396,104,1,537.667,24
2b655d746f7da689f3d99c18b240f4d7ea6bfad9,False,66,0.07,32,69,2.1562,2.1562,21,1,138,4.45,3.0,2,66,0.07,32,69,2.1562,2.1562,21,1,138,4.45,3.0,2,6,15,18,3.98184,29,28,588.778,24
9c0516608bdd0787b1fac3a69ccfe9d36cbb2d15,False,14,0.05,31,49,1.5806,1.5806,17,1,98,3.38,2.0,1,12,0.06,26,40,1.5385,1.5385,14,1,80,3.33,2.0,1,2,3,3,0.869996,23,6,1323.33,23
abb2e186ec0f2f200a0d64ef5174caf023b17424,False,7,0.1,16,24,1.5,1.5,9,1,48,3.2,2.0,1,7,0.08,23,39,1.6957,1.6957,10,1,78,3.55,3.0,1,2,2,11,2.64538,1,1862,306.273,23
c8748d221f8265c16e37383e8b3f1572bb613083,True,14,0.09,22,41,1.8636,1.8636,15,1,82,3.9,3.0,1,7,0.1,16,24,1.5,1.5,9,1,48,3.2,2.0,1,2,3,4,1.61653,109,0,377.0,23
2453e6c7fade5396ec22945c8325e11a660936c4,False,61,0.05,38,74,1.9474,1.9474,16,1,148,4.23,3.0,1,34,0.07,30,60,2.0,2.0,15,1,120,4.14,3.0,1,3,3,3,0.78221,124,20,707.0,25
e62ffc39e25c29917e76349aaddce3222089adb8,False,7,0.1,16,24,1.5,1.5,9,1,48,3.2,2.0,1,7,0.1,16,24,1.5,1.5,9,1,48,3.2,2.0,1,2,2,2,0.918296,3,0,3180.5,23
98ad14bdc021132bd4b0ad54e8edc9f71e0e2636,False,221,0.05,45,104,2.3111,2.3111,21,1,208,4.73,3.0,1,190,0.05,44,100,2.2727,2.2727,21,1,200,4.65,3.0,1,2,5,5,1.46543,176,127,990.4,23
e8bd9fc9271d07aaa074df3fd45e3b8d51974ce1,True,119,0.07,36,84,2.3333,2.3333,17,1,168,4.8,3.0,1,68,0.07,32,71,2.2188,2.2188,16,1,142,4.58,3.0,1,2,3,3,1.02916,133,16,722.667,23
64a58212f3549f865682c75e45710f11578ae9e7,False,21,0.09,21,36,1.7143,1.7143,12,1,72,3.6,3.0,1,21,0.09,21,36,1.7143,1.7143,12,1,72,3.6,3.0,1,1,2,2,0.811278,5,3,172.5,4
ccbf692d90f8e52ab30afcdc7e411209f3d2b94b,False,90,0.06,37,84,2.2703,2.2703,21,1,168,4.67,3.0,2,81,0.07,36,82,2.2778,2.2778,19,1,164,4.69,3.0,2,3,6,8,1.53897,117,34,434.625,23
77817e73588f665cbe43b0971cd93465d40711fb,True,30,0.05,32,54,1.6875,1.6875,16,1,108,3.48,3.0,1,16,0.07,24,38,1.5833,1.5833,16,1,76,3.3,2.0,1,3,3,3,0.63312,54,0,760.333,23
4483f6dd94daa0aee1bdaf19cbb4b4a68cbefa8c,True,132,0.06,40,91,2.275,2.275,21,1,182,4.67,3.0,1,113,0.05,41,90,2.1951,2.1951,21,1,180,4.5,3.0,1,3,14,14,3.26469,247,23,317.0,23
0da31f47ea975387c5d05763c632a5b8915bd9cc,False,38,0.06,37,76,2.0541,2.0541,20,1,152,4.22,3.0,1,17,0.07,25,42,1.68,1.68,15,1,84,3.5,3.0,1,2,3,3,1.2832,165,4,308.333,6
d2a98a119bb8e1842462bc36fce29a1e63b2c9af,False,24,0.07,28,53,1.8929,1.8929,13,1,106,3.93,3.0,1,21,0.07,27,51,1.8889,1.8889,13,1,102,3.92,3.0,1,2,2,2,0.286397,14,6,798.0,23
b90e45328e9bb35f88ce068729c390f672c24f3d,False,9,0.08,20,32,1.6,1.6,13,1,64,3.37,2.0,1,7,0.08,20,30,1.5,1.5,11,1,60,3.16,2.0,1,3,3,3,1.4138,11,3,634.0,23
a8c3392570ab46517c995660c922257059272f70,False,44,0.06,35,71,2.0286,2.0286,15,1,142,4.18,3.0,1,30,0.07,30,59,1.9667,1.9667,14,1,118,4.07,3.0,1,2,3,3,1.1586,35,0,734.0,23
4478d53b929bfe20e0946446886d8eb1673139c2,True,8,0.1,16,25,1.5625,1.5625,13,1,50,3.33,3.0,1,8,0.1,16,25,1.5625,1.5625,13,1,50,3.33,3.0,1,2,2,2,1.0,2,0,1039.0,23
b1bfa109b3acc2ede4533edfe3d5b5224e7e9f04,False,7,0.15,11,16,1.4545,1.4545,8,1,32,3.56,3.0,1,7,0.15,11,16,1.4545,1.4545,8,1,32,3.56,3.0,1,1,1,1,0.0,1,0,2420.0,17
0b336e50f6b731f852c273e2735621c52950bb27,False,108,0.06,42,106,2.5238,2.5238,27,1,212,5.17,3.0,2,45,0.06,36,81,2.25,2.25,19,2,162,4.63,3.0,2,2,5,8,2.27894,255,97,1042.62,15
d249fbf43cd75b97f594330884189e8d8df55ddd,True,136,0.07,37,87,2.3514,2.3514,17,1,174,4.83,4.0,2,91,0.06,36,75,2.0833,2.0833,17,1,150,4.29,3.0,2,2,2,3,0.133336,122,65,1480.33,23
c9881fcae7dd98d9bc4150935a92f3cad08d5085,False,7,0.07,21,29,1.381,1.381,11,1,58,3.05,2.0,1,7,0.07,21,29,1.381,1.381,11,1,58,3.05,2.0,1,2,3,3,1.22439,5,4,540.333,23
a914196882e845b9908f041c5b0d8712e4eada6b,False,283,0.05,45,108,2.4,2.4,27,2,216,4.91,3.0,1,101,0.05,41,89,2.1707,2.1707,18,1,178,4.45,3.0,1,2,6,8,2.72439,288,78,383.75,23
0299e5db4f0ab90146b4dbd016d652355d830717,False,7,0.12,15,25,1.6667,1.6667,10,1,50,3.57,3.0,1,7,0.12,15,25,1.6667,1.6667,10,1,50,3.57,3.0,1,1,1,1,0.0,12,11,1919.0,19
c26615f9ff7ebab0dd9d66ac66d5d2c12fd3145b,False,11,0.09,20,34,1.7,1.7,10,1,68,3.58,3.0,1,7,0.09,19,31,1.6316,1.6316,10,1,62,3.44,2.5,1,2,2,2,0.309543,16,2,3080.5,23
6fa03855cfd32f2a5d47c9030207cc1c1a544486,False,12,0.14,13,22,1.6923,1.6923,11,1,44,3.67,3.0,1,12,0.14,13,22,1.6923,1.6923,11,1,44,3.67,3.0,1,2,2,2,1.0,2,2,2861.5,18
c52967dfb6883bb6469567a2f951bab0c7948855,False,7,0.07,23,34,1.4783,1.4783,12,1,68,3.24,2.0,1,7,0.08,19,27,1.4211,1.4211,10,1,54,3.18,2.0,1,2,4,5,1.85025,148,24,1124.4,23
ff21b99072203aa7584ddd9a195a32daf97fa52e,False,21,0.07,31,62,2.0,2.0,16,1,124,4.13,3.0,1,18,0.07,28,54,1.9286,1.9286,16,1,108,4.0,3.0,1,3,9,13,2.7727,913,44,1113.23,23
f0c4f2daf61ca7c8b059d55be0465025b79f123e,False,9,0.08,19,29,1.5263,1.5263,12,1,58,3.22,2.0,1,9,0.08,19,29,1.5263,1.5263,12,1,58,3.22,2.0,1,2,2,2,0.650022,4,2,828.0,23
b4c75a3c64db7c1d84dbc3485e0e73817b70a29f,False,15,0.08,22,38,1.7273,1.7273,12,1,76,3.62,3.0,1,15,0.08,22,38,1.7273,1.7273,11,1,76,3.62,3.0,1,2,3,3,0.421713,34,10,1098.33,23
2712526de886647a262c2f9ae94b27805fb14d5e,False,5,0.1,16,23,1.4375,1.4375,12,1,46,3.07,2.0,1,5,0.1,16,23,1.4375,1.4375,12,1,46,3.07,2.0,1,2,2,2,0.811278,4,0,925.0,23
bf2802e4052ad9612bb63b41671f32fe9237f496,True,1134,0.06,48,138,2.875,2.875,34,1,276,5.87,4.0,2,77,0.06,41,93,2.2683,2.2683,26,1,186,4.65,3.5,2,5,15,24,3.31891,768,68,879.667,22
c58f5456ddfdccce0c25a0ad80d86dba5b4ce944,True,68,0.06,36,76,2.1111,2.1111,16,1,152,4.34,3.0,1,49,0.07,29,59,2.0345,2.0345,14,1,118,4.21,3.0,1,3,4,4,0.81817,84,13,1279.75,21
2a1ba196bfc5ccf9151df7974f2e5e53edf8e71c,False,8,0.09,22,40,1.8182,1.8182,10,1,80,3.81,3.0,1,795,0.04,51,112,2.1961,2.1961,23,1,224,4.48,3.0,1,5,12,17,3.65845,1,1671,350.294,21
d9a4d3f69cd96ec7287f452190a1d181ead4ec89,False,43,0.08,29,61,2.1034,2.1034,15,1,122,4.36,3.0,1,40,0.08,26,55,2.1154,2.1154,14,1,110,4.4,4.0,1,3,5,5,1.65201,113,42,998.2,21
4cec1ad34b03b795aef8285dbb87276af7b5fc91,False,8,0.07,24,38,1.5833,1.5833,11,1,76,3.45,2.5,1,11,0.06,27,44,1.6296,1.6296,14,1,88,3.52,3.0,1,2,2,2,0.468996,7,3,1305.0,21
11d588b7e4f0eec344de9afce0f7fdd90040199c,False,11,0.1,17,28,1.6471,1.6471,13,1,56,3.5,2.5,1,11,0.1,17,28,1.6471,1.6471,13,1,56,3.5,2.5,1,2,2,2,0.918296,2,1,895.5,21
d9616de9afdcea8d3e3d91b4d41e691cc0a1b85a,False,7,0.1,16,24,1.5,1.5,9,1,48,3.2,3.0,1,7,0.18,10,16,1.6,1.6,8,1,32,3.56,3.0,1,1,1,1,0.0,1,0,1480.0,21
c7fa12bb1abac643c60c7282626c39b690ae378b,False,258,0.07,36,85,2.3611,2.3611,18,1,170,4.86,3.0,1,39,0.06,33,65,1.9697,1.9697,17,1,130,4.06,3.0,1,3,5,5,1.48796,136,2,1051.6,21
8f70acf539ec26ee47aedcf9c4322e853dc3adc4,False,7,0.1,16,24,1.5,1.5,9,1,48,3.2,3.0,1,7,0.1,16,24,1.5,1.5,9,1,48,3.2,3.0,1,1,1,1,0.0,3,0,149.0,2
1431ca4eca747df44073bc076339e13185305f30,False,19,0.09,22,41,1.8636,1.8636,13,1,82,3.9,3.0,1,19,0.09,22,41,1.8636,1.8636,13,1,82,3.9,3.0,1,2,3,4,1.83659,4,5,590.75,21
9528a5350a5d400e07823d7ca62332593fbc0a85,False,25,0.08,23,42,1.8261,1.8261,11,1,84,3.82,3.0,1,25,0.08,23,42,1.8261,1.8261,11,1,84,3.82,3.0,1,2,2,2,0.503258,5,4,1344.0,21
d9209af99cc616626e2ff7dff172266e35acf57b,False,11,0.08,22,36,1.6364,1.6364,11,1,72,3.43,3.0,1,11,0.08,22,36,1.6364,1.6364,11,1,72,3.43,3.0,1,2,2,2,0.439497,6,5,902.0,20
fe182fd8127cb73cdc5502e1536e69724e87f69a,False,14,0.12,17,33,1.9412,1.9412,12,1,66,4.12,3.0,1,14,0.12,17,33,1.9412,1.9412,12,1,66,4.12,3.0,1,3,4,6,0.847896,488,0,744.833,20
5f53676bb544e98dacba112acbdbde8caca3e8bc,False,10,0.08,22,36,1.6364,1.6364,12,1,72,3.6,2.5,1,9,0.07,23,37,1.6087,1.6087,12,1,74,3.52,2.0,1,5,10,18,3.26141,9,1215,482.056,20
62c060c34fdb5c1298829c6175caf5d645bb8e7d,False,9,0.09,19,31,1.6316,1.6316,11,1,62,3.44,3.0,1,9,0.09,19,31,1.6316,1.6316,11,1,62,3.44,3.0,1,2,2,2,0.721928,5,0,799.0,20
